image_id,building,number,path,split,main_visual_space,expected_annotation_extent,ambiguity_and_information,n_people_any,n_people_unassisted,n_people_manual_included,n_people_model_assisted,n_current20_manual,n_current20_any_seen,n_current20_no_record,max_current20_without_reusing_seen_nonmanual,naive_historical_topup_to20,nominal_current20_topup,n_current20_seen_nonmanual,current20_manual_workers,current20_no_record_workers,current20_seen_nonmanual_workers,coarse_type,coarse_label_provenance,boundary_label,user_doorway_group_codes,group_codes,exposure_interpretation
wc2JMjhGNzB_1be9e528556447d0897d382ddd408766,wc2JMjhGNzB,12,data/mp3d_layout/test/img/wc2JMjhGNzB_1be9e528556447d0897d382ddd408766.png,test,石地电视起居室,电视墙、大拱形外门与侧边柜台口围成起居区,窗帘沙发遮挡；柜台后区域仅局部可见。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,起居与休闲,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G210;G216,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_1d1b27d1b8db40f99e2fa3af6e237ce9,wc2JMjhGNzB,13,data/mp3d_layout/test/img/wc2JMjhGNzB_1d1b27d1b8db40f99e2fa3af6e237ce9.png,test,彩床卧室的衣帽间,带挂杆与单列抽屉的独立衣帽间,固定柜遮挡真实墙界；门外彩床卧室不自动合入。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,储藏与家务辅助,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G217,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,14,data/mp3d_layout/test/img/wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c.png,test,蓝床卧室短廊侧衣帽间,单列抽屉加竖架的衣帽间,门对面可见黑地浴室；柜后墙界不可直接见。,5,5,5,0,4,4,16,20,15,16,0,1;12;30;36,2;6;8;10;11;13;15;17;28;29;31;32;33;34;35;37,,储藏与家务辅助,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G218,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,15,data/mp3d_layout/test/img/wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31.png,test,米色空卧室靠卫浴门,与04对应的空卧室围合,近处卫浴门呈现坐便、洗手台及高窗，跨门范围信息比04明显增加。,26,26,24,0,20,20,0,20,0,0,0,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,,无法判断,ai_or_legacy_not_personally_reviewed_this_round,近交界暂不归入,,G207,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607,wc2JMjhGNzB,16,data/mp3d_layout/test/img/wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607.png,test,主卧床侧及入口端,与01同一完整主卧围合,靠床和附属入口，床后下角及侧开口可见性变化；不因家具占比另判主空间。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,卧室,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G201,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_2880c0784aa0462a8070b30416752de6,wc2JMjhGNzB,17,data/mp3d_layout/test/img/wc2JMjhGNzB_2880c0784aa0462a8070b30416752de6.png,test,主厨房及早餐桌,岛台、周边橱柜与窗边早餐端连续厨房空间,可见宽拱口后的起居区；橱柜与岛台遮挡真实墙角。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,开放复合空间,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G219;G220;G221,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,18,data/mp3d_layout/test/img/wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c.png,test,彩色床头小卧室,双窄窗夹床、外门、衣柜门与卫浴门之间卧室,床侧下角遮挡；各附属门外仅有限信息。,26,0,0,26,0,20,0,0,20,20,20,,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,卧室,user_reviewed_disagreement_subset,暂不归入,,G203;G222,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_36f4749077674307bce31998171e96ef,wc2JMjhGNzB,19,data/mp3d_layout/test/img/wc2JMjhGNzB_36f4749077674307bce31998171e96ef.png,test,带中岛的大衣帽间,中岛周围固定柜及主入口的衣帽间,柜墙区分、玻璃反射与岛台遮挡；不同于小型挂衣间。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,储藏与家务辅助,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,20,data/mp3d_layout/test/img/wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3.png,test,蓝床卧室附属短廊端部,外窄玻璃门、两侧浴室/衣帽间门和卧室开口之间短廊,端部窄空间，侧房不完整；与卧室本体主空间有别。,26,0,0,26,0,20,0,0,20,20,20,,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,通行与连接,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G204;G223,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,wc2JMjhGNzB,21,data/mp3d_layout/test/img/wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2.png,test,洗衣房入口侧,长操作台、红色洗烘机与外门之间洗衣房,固定柜后墙线不可见；一侧另有设备小间。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,储藏与家务辅助,ai_or_legacy_not_personally_reviewed_this_round,近交界暂不归入,,G224,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66,wc2JMjhGNzB,22,data/mp3d_layout/test/img/wc2JMjhGNzB_3a035012369c4eb58295238d946fbc66.png,test,蓝床小卧室床侧,与03同一卧室围合,近床遮挡下部信息较多；不因靠床改变主空间。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,卧室,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G205,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_40ea4145b9e946aab5d56de3ce179c8e,wc2JMjhGNzB,23,data/mp3d_layout/test/img/wc2JMjhGNzB_40ea4145b9e946aab5d56de3ce179c8e.png,test,主卧另一床侧,与01同一卧室围合,床及座椅遮挡位置改变，主要墙体门窗仍可对应。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,卧室,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G201,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_431023d1f9fd40048ceee9214fd8464a,wc2JMjhGNzB,24,data/mp3d_layout/test/img/wc2JMjhGNzB_431023d1f9fd40048ceee9214fd8464a.png,test,车库,双车库门、窗墙与设备凹位围合,轨道、设备凹位及远角信息；未找到第二个车库视点。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,特殊用途,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_479b5e13d201492086bb3b69be5b124d,wc2JMjhGNzB,25,data/mp3d_layout/test/img/wc2JMjhGNzB_479b5e13d201492086bb3b69be5b124d.png,test,主卫另一梳妆侧,与02同一浴缸、梳妆、淋浴外主卫,镜面和淋浴边界共同存在，设施遮挡随视点改变。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,卫浴,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G202,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,26,data/mp3d_layout/test/img/wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd.png,test,主卫与附属长廊连接开口旁,主卫及长廊均近距离可见，范围可有两种解释,长廊延伸信息突出，与主卫中央视点不等价；不修改人工交界结果。,6,6,6,0,5,5,15,20,14,15,0,13;28;29;34;35,1;2;6;8;10;11;12;15;17;30;31;32;33;36;37,,卫浴,user_reviewed_disagreement_subset,近交界暂不归入,,G202,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_48a93a3b61354385b30974c248c11ef2,wc2JMjhGNzB,27,data/mp3d_layout/test/img/wc2JMjhGNzB_48a93a3b61354385b30974c248c11ef2.png,test,主卧壁炉前,与01相同完整主卧围合,壁炉凸出、床与椅遮挡共享；窗门和入口均可定位。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,卧室,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G201,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd,wc2JMjhGNzB,28,data/mp3d_layout/test/img/wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd.png,test,儿童活动室外门侧,与08同一活动室围合,楼梯厅宽口、镜面和桌椅遮挡仍在，可见楼梯比08充分。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,起居与休闲,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G211,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_52ed6a0219e84a0bb6db8037ae700366,wc2JMjhGNzB,29,data/mp3d_layout/test/img/wc2JMjhGNzB_52ed6a0219e84a0bb6db8037ae700366.png,test,蓝床小卧室书桌侧,与03同一卧室围合,桌椅靠近但卧室四周可对应；附属短廊仍需区分。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,卧室,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G205,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,30,data/mp3d_layout/test/img/wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d.png,test,主卧阳台门侧,与01同一主卧围合,外门打开，露台额外可见；室内主体范围可追踪。,9,6,6,4,6,9,11,17,14,14,3,1;2;11;12;15;34,8;10;13;17;28;29;30;31;32;36;37,6;33;35,卧室,ai_or_legacy_not_personally_reviewed_this_round,近交界暂不归入,,G201,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515,wc2JMjhGNzB,31,data/mp3d_layout/test/img/wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515.png,test,厨房旁起居室大外门侧,沙发、壁炉、大推拉门与厨房拱口间起居区,近外门使有顶露台信息明显增加；厨房仅作为外延可见。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,起居与休闲,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G225,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07,wc2JMjhGNzB,32,data/mp3d_layout/test/img/wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07.png,test,主卧内墙及壁炉侧,与01同一完整卧室围合,床、壁炉及座椅有共享遮挡；视点改变本身不另拆。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,卧室,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G201,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,wc2JMjhGNzB,33,data/mp3d_layout/test/img/wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb.png,test,客卫坐便凹区,无门拱口后的坐便凹区及部分洗手区,凹区内与洗手台外视点可见的边界完全不同。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,卫浴,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G208,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,wc2JMjhGNzB,34,data/mp3d_layout/test/img/wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573.png,test,正式餐厅外门凹位旁,与11同一餐厅整体,外门凹位两边及近处墙面可见性不同，餐桌高柜仍遮挡。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,厨房与用餐,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G214,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_6888c169680241f19a903ee49dac3655,wc2JMjhGNzB,35,data/mp3d_layout/test/img/wc2JMjhGNzB_6888c169680241f19a903ee49dac3655.png,test,书房窗侧书桌旁,与09同一完整书房围合,桌面贴近遮挡下部，但入口、窗墙与长墙对应。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,工作与学习,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G212,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b,wc2JMjhGNzB,36,data/mp3d_layout/test/img/wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b.png,test,洗衣房外门及设备间侧,与21同一洗衣房围合,设备小间入口更清楚；洗烘机和柜体相同，房间主空间一致。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,储藏与家务辅助,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G224,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_6e491bc8576345bda3cdde9ab216b7be,wc2JMjhGNzB,37,data/mp3d_layout/test/img/wc2JMjhGNzB_6e491bc8576345bda3cdde9ab216b7be.png,test,辅助厨房储物间,围合独立的环柜小厨房空间,由短连接厅通主厨房，不能因橱柜风格一致合组。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,厨房与用餐,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G219,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_72cf693eb66c4a8a8062080763f50a09,wc2JMjhGNzB,38,data/mp3d_layout/test/img/wc2JMjhGNzB_72cf693eb66c4a8a8062080763f50a09.png,test,彩床卧室窗门侧,与18同一卧室围合,卫浴口可见但主要仍整间卧室，床靠墙下角遮挡共享。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,卧室,user_reviewed_disagreement_subset,暂不归入,,G222,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_765293b6cd0a4bf4a50595038eb2b623,wc2JMjhGNzB,39,data/mp3d_layout/test/img/wc2JMjhGNzB_765293b6cd0a4bf4a50595038eb2b623.png,test,蓝床卧室配套浴室,黑金地面、白色玻璃淋浴、蓝灰台面主卫浴,镜面和玻璃淋浴隔断；门外短廊及衣柜部分可见。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,卫浴,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G226,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,40,data/mp3d_layout/test/img/wc2JMjhGNzB_77962388887942148ee65c2892600e02.png,test,米色空卧室入口侧,与04同一空卧室围合,空墙少遮挡，衣柜/卫浴口和外门可对应。,26,0,0,26,0,20,0,0,20,20,20,,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,无法判断,ai_or_legacy_not_personally_reviewed_this_round,近交界暂不归入,,G207,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed,wc2JMjhGNzB,41,data/mp3d_layout/test/img/wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed.png,test,正式餐厅外门凹位内部,餐厅及外门凹位连续范围,近外门与宽梁口，室外信息明显扩大；主体餐厅尚完整。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,厨房与用餐,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G214,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_7d90b6268a79425cb15a26ef91d68c96,wc2JMjhGNzB,42,data/mp3d_layout/test/img/wc2JMjhGNzB_7d90b6268a79425cb15a26ef91d68c96.png,test,淡紫色空卧室的衣帽间,双列抽屉及多挂杆的独立衣帽间,柜后墙界不可直接见；与14的单列抽屉柜结构不同。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,储藏与家务辅助,user_reviewed_disagreement_subset,暂不归入,,G218,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41,wc2JMjhGNzB,43,data/mp3d_layout/test/img/wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41.png,test,主卧套间附属长廊浴室端,金色顶线长廊到镜子端凹位,侧门可见主卫和衣帽间，围合范围需与附属房分开。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,通行与连接,ai_or_legacy_not_personally_reviewed_this_round,近交界暂不归入,,G227,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_872459df29ef4f158108fbfcb3225090,wc2JMjhGNzB,44,data/mp3d_layout/test/img/wc2JMjhGNzB_872459df29ef4f158108fbfcb3225090.png,test,儿童活动室外门前,与08同一活动室围合,外门、楼梯宽口和镜面均可见；桌椅下角遮挡共享。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,起居与休闲,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G211,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_8e093e32e55c4a5dbf453b5e2bf2b24c,wc2JMjhGNzB,45,data/mp3d_layout/test/img/wc2JMjhGNzB_8e093e32e55c4a5dbf453b5e2bf2b24c.png,test,米色空卧室靠衣柜门,与04同一空卧室围合,衣柜内信息较多，门边近景遮挡不同，主体仍空卧室。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,无法判断,user_reviewed_disagreement_subset,暂不归入,,G207,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,46,data/mp3d_layout/test/img/wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7.png,test,淡紫色空卧室短廊口侧,与10相同完整空卧室围合,墙角少遮挡；附属短廊更近但卧室区域并未改变。,11,7,7,5,6,9,11,17,13,14,3,6;8;10;17;31;34,2;12;13;15;28;29;30;32;33;35;37,1;11;36,无法判断,user_reviewed_disagreement_subset,暂不归入,,G209,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9,wc2JMjhGNzB,47,data/mp3d_layout/test/img/wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9.png,test,厨房旁起居室沙发中央,沙发、壁炉、大外门与厨房拱口之间起居区,厨房无门宽口和露台外门可能诱发范围扩展，家具遮挡。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,起居与休闲,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G216;G220;G225,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730,wc2JMjhGNzB,48,data/mp3d_layout/test/img/wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730.png,test,淡紫色卧室附属短廊内端,两侧卫浴、衣柜门及卧室开口之间短廊,通过窄口看卧室，侧房信息不完整；主空间是短廊。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,通行与连接,ai_or_legacy_not_personally_reviewed_this_round,近交界暂不归入,,G213;G228,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_9d8a625f48194382a0bfb748b1126069,wc2JMjhGNzB,49,data/mp3d_layout/test/img/wc2JMjhGNzB_9d8a625f48194382a0bfb748b1126069.png,test,米色空卧室配套浴室,带高窗、棕石淋浴与棕色台面的浴室,双门均打开可见空卧室外延；玻璃镜面和设施遮挡。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,卫浴,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G229,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_a4188bbbe166473bb2ecf35bdcbec1f9,wc2JMjhGNzB,50,data/mp3d_layout/test/img/wc2JMjhGNzB_a4188bbbe166473bb2ecf35bdcbec1f9.png,test,淡紫色卧室附属短廊中段,与48同一短廊围合,两侧门与卧室开口完整性随位置变动；不是卧室本体视点。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,通行与连接,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G228,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257,wc2JMjhGNzB,51,data/mp3d_layout/test/img/wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257.png,test,主卫浴缸侧,与02同一主卫主要围合,镜面、浴缸、玻璃隔断共享，窗台与柜后墙角需推断。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,卫浴,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G202,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78,wc2JMjhGNzB,52,data/mp3d_layout/test/img/wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78.png,test,彩床卧室配套浴室,椭圆石盆、白淋浴、坐便与卧室门间浴室,紧邻房门，门外床和画可见；仍是有门分隔的浴室。,0,0,0,0,0,0,20,20,20,20,0,,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,卫浴,ai_or_legacy_not_personally_reviewed_this_round,近交界暂不归入,,G229,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,53,data/mp3d_layout/test/img/wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6.png,test,主卫独立坐便间门旁,主卫与独立坐便小间均近景可见,坐便间围合及玻璃淋浴近景使范围信息与主卫中央不同。,23,23,23,0,20,20,0,20,0,0,0,1;2;6;8;10;11;12;13;15;17;28;29;30;31;32;33;34;35;36;37,,,卫浴,ai_or_legacy_not_personally_reviewed_this_round,近交界暂不归入,,G202,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,54,data/mp3d_layout/test/img/wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc.png,test,蓝床小卧室外门旁,与03同一完整卧室围合,外门与床下角可见度变化；主空间一致。,9,5,5,4,5,8,12,17,15,15,3,8;17;31;32;33,2;6;10;11;12;13;15;29;34;35;36;37,1;28;30,卧室,ai_or_legacy_not_personally_reviewed_this_round,暂不归入,,G205,absence_from_canonical_snapshot_is_not_proof_of_never_exposed
