analysis_role,analysis_subrole,base_task_id,block3_generated,building_id,canonical_submission_id,condition,feature_timing,formal_first_route_eligible,formal_policy_frozen,formal_profile_frozen,risk,routing_role,scientific_conclusion_prohibited,selected,stage,substage_block,tag_family,tag_value,task_stratum,worker_id
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,72e0b2778d6bcbe5f372,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,reflection,stress,8
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,72e0b2778d6bcbe5f372,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_quality,stress,8
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,False,pRbA3pwrgk9,72e0b2778d6bcbe5f372,manual,post_task,False,False,False,6.457935204966335,not_eligible_for_first_route,True,True,C2B,C2-B,scope,oos_split_level,stress,8
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,False,pRbA3pwrgk9,eb643e70dd670c43e4ad,manual,post_task,False,False,False,4.869512164311926,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,trivial,ordinary,11
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,False,pRbA3pwrgk9,eb643e70dd670c43e4ad,manual,post_task,False,False,False,4.869512164311926,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,occlusion,ordinary,11
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,False,pRbA3pwrgk9,eb643e70dd670c43e4ad,manual,post_task,False,False,False,4.869512164311926,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_texture,ordinary,11
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,False,pRbA3pwrgk9,eb643e70dd670c43e4ad,manual,post_task,False,False,False,4.869512164311926,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,seam,ordinary,11
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,False,pRbA3pwrgk9,eb643e70dd670c43e4ad,manual,post_task,False,False,False,4.869512164311926,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,reflection,ordinary,11
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,False,pRbA3pwrgk9,eb643e70dd670c43e4ad,manual,post_task,False,False,False,4.869512164311926,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_quality,ordinary,11
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,False,pRbA3pwrgk9,eb643e70dd670c43e4ad,manual,post_task,False,False,False,4.869512164311926,not_eligible_for_first_route,True,True,C2B,C2-B,scope,normal,ordinary,11
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,False,pRbA3pwrgk9,4027b9edce06ed2d36e4,manual,post_task,False,False,False,4.869512164311926,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,trivial,ordinary,12
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,False,pRbA3pwrgk9,4027b9edce06ed2d36e4,manual,post_task,False,False,False,4.869512164311926,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,occlusion,ordinary,12
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,False,pRbA3pwrgk9,4027b9edce06ed2d36e4,manual,post_task,False,False,False,4.869512164311926,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_texture,ordinary,12
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,False,pRbA3pwrgk9,4027b9edce06ed2d36e4,manual,post_task,False,False,False,4.869512164311926,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,seam,ordinary,12
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,False,pRbA3pwrgk9,4027b9edce06ed2d36e4,manual,post_task,False,False,False,4.869512164311926,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,reflection,ordinary,12
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,False,pRbA3pwrgk9,4027b9edce06ed2d36e4,manual,post_task,False,False,False,4.869512164311926,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_quality,ordinary,12
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,False,pRbA3pwrgk9,4027b9edce06ed2d36e4,manual,post_task,False,False,False,4.869512164311926,not_eligible_for_first_route,True,True,C2B,C2-B,scope,normal,ordinary,12
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,False,pRbA3pwrgk9,c26ee2572b19b332d923,manual,post_task,False,False,False,6.410967554034756,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,trivial,stress,13
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,False,pRbA3pwrgk9,c26ee2572b19b332d923,manual,post_task,False,False,False,6.410967554034756,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,occlusion,stress,13
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,False,pRbA3pwrgk9,c26ee2572b19b332d923,manual,post_task,False,False,False,6.410967554034756,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_texture,stress,13
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,False,pRbA3pwrgk9,c26ee2572b19b332d923,manual,post_task,False,False,False,6.410967554034756,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,seam,stress,13
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,False,pRbA3pwrgk9,c26ee2572b19b332d923,manual,post_task,False,False,False,6.410967554034756,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,reflection,stress,13
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,False,pRbA3pwrgk9,c26ee2572b19b332d923,manual,post_task,False,False,False,6.410967554034756,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_quality,stress,13
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,False,pRbA3pwrgk9,c26ee2572b19b332d923,manual,post_task,False,False,False,6.410967554034756,not_eligible_for_first_route,True,True,C2B,C2-B,scope,oos_open_boundary,stress,13
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,False,pRbA3pwrgk9,3dada1d9550343f0f06a,manual,post_task,False,False,False,6.410967554034756,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,trivial,stress,15
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,False,pRbA3pwrgk9,3dada1d9550343f0f06a,manual,post_task,False,False,False,6.410967554034756,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,occlusion,stress,15
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,False,pRbA3pwrgk9,3dada1d9550343f0f06a,manual,post_task,False,False,False,6.410967554034756,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_texture,stress,15
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,False,pRbA3pwrgk9,3dada1d9550343f0f06a,manual,post_task,False,False,False,6.410967554034756,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,seam,stress,15
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,False,pRbA3pwrgk9,3dada1d9550343f0f06a,manual,post_task,False,False,False,6.410967554034756,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,reflection,stress,15
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,False,pRbA3pwrgk9,3dada1d9550343f0f06a,manual,post_task,False,False,False,6.410967554034756,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_quality,stress,15
diagnostic_pre_stage3,descriptive_measurement_audit,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,False,pRbA3pwrgk9,3dada1d9550343f0f06a,manual,post_task,False,False,False,6.410967554034756,not_eligible_for_first_route,True,True,C2B,C2-B,scope,normal,stress,15
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,False,pa4otMbVnkk,e998fac0d1568917d7bf,manual,post_task,False,False,False,3.934007895549571,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,trivial,ordinary,13
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,False,pa4otMbVnkk,e998fac0d1568917d7bf,manual,post_task,False,False,False,3.934007895549571,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,occlusion,ordinary,13
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,False,pa4otMbVnkk,e998fac0d1568917d7bf,manual,post_task,False,False,False,3.934007895549571,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_texture,ordinary,13
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,False,pa4otMbVnkk,e998fac0d1568917d7bf,manual,post_task,False,False,False,3.934007895549571,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,seam,ordinary,13
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,False,pa4otMbVnkk,e998fac0d1568917d7bf,manual,post_task,False,False,False,3.934007895549571,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,reflection,ordinary,13
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,False,pa4otMbVnkk,e998fac0d1568917d7bf,manual,post_task,False,False,False,3.934007895549571,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_quality,ordinary,13
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,False,pa4otMbVnkk,e998fac0d1568917d7bf,manual,post_task,False,False,False,3.934007895549571,not_eligible_for_first_route,True,True,C2B,C2-B,scope,normal,ordinary,13
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,False,pa4otMbVnkk,8dfd3cc8c22a0c37dc4b,manual,post_task,False,False,False,3.934007895549571,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,trivial,ordinary,15
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,False,pa4otMbVnkk,8dfd3cc8c22a0c37dc4b,manual,post_task,False,False,False,3.934007895549571,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,occlusion,ordinary,15
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,False,pa4otMbVnkk,8dfd3cc8c22a0c37dc4b,manual,post_task,False,False,False,3.934007895549571,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_texture,ordinary,15
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,False,pa4otMbVnkk,8dfd3cc8c22a0c37dc4b,manual,post_task,False,False,False,3.934007895549571,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,seam,ordinary,15
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,False,pa4otMbVnkk,8dfd3cc8c22a0c37dc4b,manual,post_task,False,False,False,3.934007895549571,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,reflection,ordinary,15
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,False,pa4otMbVnkk,8dfd3cc8c22a0c37dc4b,manual,post_task,False,False,False,3.934007895549571,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_quality,ordinary,15
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,False,pa4otMbVnkk,8dfd3cc8c22a0c37dc4b,manual,post_task,False,False,False,3.934007895549571,not_eligible_for_first_route,True,True,C2B,C2-B,scope,normal,ordinary,15
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,False,pa4otMbVnkk,50b6d64ab089ef8093d4,manual,post_task,False,False,False,4.583637601099402,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,trivial,ordinary,17
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,False,pa4otMbVnkk,50b6d64ab089ef8093d4,manual,post_task,False,False,False,4.583637601099402,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,occlusion,ordinary,17
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,False,pa4otMbVnkk,50b6d64ab089ef8093d4,manual,post_task,False,False,False,4.583637601099402,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_texture,ordinary,17
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,False,pa4otMbVnkk,50b6d64ab089ef8093d4,manual,post_task,False,False,False,4.583637601099402,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,seam,ordinary,17
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,False,pa4otMbVnkk,50b6d64ab089ef8093d4,manual,post_task,False,False,False,4.583637601099402,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,reflection,ordinary,17
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,False,pa4otMbVnkk,50b6d64ab089ef8093d4,manual,post_task,False,False,False,4.583637601099402,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_quality,ordinary,17
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,False,pa4otMbVnkk,50b6d64ab089ef8093d4,manual,post_task,False,False,False,4.583637601099402,not_eligible_for_first_route,True,True,C2B,C2-B,scope,normal,ordinary,17
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,False,pa4otMbVnkk,7fb8d88d8dea72e07078,manual,post_task,False,False,False,3.446418996433377,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,trivial,ordinary,6
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,False,pa4otMbVnkk,7fb8d88d8dea72e07078,manual,post_task,False,False,False,3.446418996433377,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,occlusion,ordinary,6
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,False,pa4otMbVnkk,7fb8d88d8dea72e07078,manual,post_task,False,False,False,3.446418996433377,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_texture,ordinary,6
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,False,pa4otMbVnkk,7fb8d88d8dea72e07078,manual,post_task,False,False,False,3.446418996433377,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,seam,ordinary,6
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,False,pa4otMbVnkk,7fb8d88d8dea72e07078,manual,post_task,False,False,False,3.446418996433377,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,reflection,ordinary,6
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,False,pa4otMbVnkk,7fb8d88d8dea72e07078,manual,post_task,False,False,False,3.446418996433377,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_quality,ordinary,6
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,False,pa4otMbVnkk,7fb8d88d8dea72e07078,manual,post_task,False,False,False,3.446418996433377,not_eligible_for_first_route,True,True,C2B,C2-B,scope,normal,ordinary,6
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,False,pa4otMbVnkk,409ebb5e37130651943d,manual,post_task,False,False,False,3.446418996433377,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,trivial,ordinary,8
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,False,pa4otMbVnkk,409ebb5e37130651943d,manual,post_task,False,False,False,3.446418996433377,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,occlusion,ordinary,8
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,False,pa4otMbVnkk,409ebb5e37130651943d,manual,post_task,False,False,False,3.446418996433377,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_texture,ordinary,8
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,False,pa4otMbVnkk,409ebb5e37130651943d,manual,post_task,False,False,False,3.446418996433377,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,seam,ordinary,8
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,False,pa4otMbVnkk,409ebb5e37130651943d,manual,post_task,False,False,False,3.446418996433377,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,reflection,ordinary,8
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,False,pa4otMbVnkk,409ebb5e37130651943d,manual,post_task,False,False,False,3.446418996433377,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_quality,ordinary,8
diagnostic_pre_stage3,descriptive_measurement_audit,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,False,pa4otMbVnkk,409ebb5e37130651943d,manual,post_task,False,False,False,3.446418996433377,not_eligible_for_first_route,True,True,C2B,C2-B,scope,normal,ordinary,8
diagnostic_pre_stage3,descriptive_measurement_audit,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,False,zsNo4HB9uLZ,95625df034393995804f,manual,post_task,False,False,False,11.939260133399603,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,trivial,stress,1
diagnostic_pre_stage3,descriptive_measurement_audit,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,False,zsNo4HB9uLZ,95625df034393995804f,manual,post_task,False,False,False,11.939260133399603,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,occlusion,stress,1
diagnostic_pre_stage3,descriptive_measurement_audit,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,False,zsNo4HB9uLZ,95625df034393995804f,manual,post_task,False,False,False,11.939260133399603,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_texture,stress,1
diagnostic_pre_stage3,descriptive_measurement_audit,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,False,zsNo4HB9uLZ,95625df034393995804f,manual,post_task,False,False,False,11.939260133399603,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,seam,stress,1
diagnostic_pre_stage3,descriptive_measurement_audit,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,False,zsNo4HB9uLZ,95625df034393995804f,manual,post_task,False,False,False,11.939260133399603,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,reflection,stress,1
diagnostic_pre_stage3,descriptive_measurement_audit,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,False,zsNo4HB9uLZ,95625df034393995804f,manual,post_task,False,False,False,11.939260133399603,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,low_quality,stress,1
diagnostic_pre_stage3,descriptive_measurement_audit,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,False,zsNo4HB9uLZ,95625df034393995804f,manual,post_task,False,False,False,11.939260133399603,not_eligible_for_first_route,True,True,C2B,C2-B,scope,normal,stress,1
diagnostic_pre_stage3,descriptive_measurement_audit,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,False,zsNo4HB9uLZ,52cf50ccdad93af27c5d,manual,post_task,False,False,False,11.939260133399603,not_eligible_for_first_route,True,False,C2B,C2-B,difficulty,trivial,stress,10
diagnostic_pre_stage3,descriptive_measurement_audit,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,False,zsNo4HB9uLZ,52cf50ccdad93af27c5d,manual,post_task,False,False,False,11.939260133399603,not_eligible_for_first_route,True,True,C2B,C2-B,difficulty,occlusion,stress,10
