image_id,building,source_split,scene_category,scene_source,main_space_raw,main_space_safe,main_space_source,main_space_basis,main_space_human,main_space_human_source,fine_human,fine_ai,doorway,room_id,room_status,floor_boundary,ceiling_boundary,corner_occlusion,connected_space,reflection_glass,low_contrast,floor_boundary_recheck,ceiling_boundary_recheck,corner_occlusion_recheck,connected_space_recheck,reflection_glass_recheck,low_contrast_recheck,resolution_rechecked,main_sleep,main_bathroom,main_kitchen,main_dining,main_living,main_work,main_circulation,main_storage,main_special,main_empty,position_entrance,position_window,position_edge,position_stair_landing,position_shower_interior,position_bath_tub,position_washing,position_mirrored,position_glass,position_fireplace,position_empty,position_shared_focus,main_semantic_key,main_function_primary,main_function_primary_source
2t7WUuJeko7_073656b4030d4389ba7f304298be1d73,2t7WUuJeko7,valid,卧室,早期争议复核导出.user_type,花纹墙纸卧室全体,花纹墙纸卧室全体,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:2t7WUuJeko7_073656b4030d4389ba7f304298be1d73,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,present,absent,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_431023d1f9fd40048ceee9214fd8464a,wc2JMjhGNzB,test,特殊用途,早期争议复核导出.user_type,车库内部,车库内部,AI_new_spatial_review,carried_visual_record,,未有人工作答,,特殊用途,否,unresolved:wc2JMjhGNzB_431023d1f9fd40048ceee9214fd8464a,not_in_supported_component,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_479b5e13d201492086bb3b69be5b124d,wc2JMjhGNzB,test,卫浴,早期争议复核导出.user_type,主卫浴缸中央,主卫浴缸中央,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,test,卫浴,后续41图亲审.current_classification.coarse_type,主卫及其相连通道,主卫及其相连通道,AI_new_spatial_review,new_original,主卫靠衣帽通道,后续41图亲审.current_classification.focus,洗漱、沐浴,卫浴|通行,否,supported_component:wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom+circulation,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_48a93a3b61354385b30974c248c11ef2,wc2JMjhGNzB,test,卧室,早期争议复核导出.user_type,主卧壁炉前,主卧壁炉前,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:wc2JMjhGNzB_026ce91a981c4de3bb9fd2daeb99ec2b,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_4af5e796d4d348bc9129c41d5b0556cd,wc2JMjhGNzB,test,起居与休闲,早期争议复核导出.user_type,儿童活动区,儿童活动区,AI_new_spatial_review,new_original,,未有人工作答,,起居休闲|通行,否,supported_component:wc2JMjhGNzB_0bef60c301e646c7a2acadfa12e7cdff,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,special,special,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_52ed6a0219e84a0bb6db8037ae700366,wc2JMjhGNzB,test,卧室,早期争议复核导出.user_type,蓝床房书桌侧,蓝床房书桌侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,overlap_with_pending_or_unsupported,partial,present,present,present,unknown,absent,partial,present,present,present,present,absent,True,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep+work,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,test,卧室,早期争议复核导出.user_type,主卧靠阳台门,主卧靠阳台门,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:wc2JMjhGNzB_026ce91a981c4de3bb9fd2daeb99ec2b,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515,wc2JMjhGNzB,test,起居与休闲,早期争议复核导出.user_type,弧沙发客厅,弧沙发客厅,AI_new_spatial_review,carried_visual_record,,未有人工作答,,厨房|用餐|起居休闲,否,supported_component:wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515,overlap_with_pending_or_unsupported,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07,wc2JMjhGNzB,test,卧室,早期争议复核导出.user_type,主卧挂画壁面侧,主卧挂画壁面侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:wc2JMjhGNzB_026ce91a981c4de3bb9fd2daeb99ec2b,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,wc2JMjhGNzB,test,卫浴,早期争议复核导出.user_type,客卫内侧厕位,客卫内侧厕位,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:wc2JMjhGNzB_07fb6ea1434a451aa8dc27539ede0991,supported_component,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,wc2JMjhGNzB,test,厨房与用餐,早期争议复核导出.user_type,正式餐桌区,正式餐桌区,AI_new_spatial_review,new_original,,未有人工作答,,用餐|通行,否,supported_component:wc2JMjhGNzB_1aff3784945741cb892fe1f389a90383,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dining,dining,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_6888c169680241f19a903ee49dac3655,wc2JMjhGNzB,test,起居与休闲,早期争议复核导出.user_type,书桌区近景为主，会客座椅区可见,书桌区近景为主，会客座椅区可见,AI_new_spatial_review,new_original,,未有人工作答,,工作学习|起居休闲,否,supported_component:wc2JMjhGNzB_0caf634967404e889bf227539d7eaa0f,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,work,work,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_6dca116f3be44ac89eb68038d832957b,wc2JMjhGNzB,test,储藏与家务辅助,早期争议复核导出.user_type,洗衣房水槽侧,洗衣房水槽侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,储藏家务,否,supported_component:wc2JMjhGNzB_3949e4e00d354f79afea742a2b0599d2,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_6e491bc8576345bda3cdde9ab216b7be,wc2JMjhGNzB,test,厨房与用餐,早期争议复核导出.user_type,辅助厨房,辅助厨房,AI_new_spatial_review,carried_visual_record,,未有人工作答,,厨房,否,unresolved:wc2JMjhGNzB_6e491bc8576345bda3cdde9ab216b7be,not_in_supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kitchen,kitchen,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_72cf693eb66c4a8a8062080763f50a09,wc2JMjhGNzB,test,卧室,后续41图亲审.current_classification.coarse_type,双单床房靠外门侧,双单床房靠外门侧,AI_new_spatial_review,carried_visual_record,双单床房靠外门侧,后续41图亲审.current_classification.focus,睡眠,卧室,否,supported_component:wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_765293b6cd0a4bf4a50595038eb2b623,wc2JMjhGNzB,test,卫浴,早期争议复核导出.user_type,金框弧淋浴小卫浴,金框弧淋浴小卫浴,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,unresolved:wc2JMjhGNzB_765293b6cd0a4bf4a50595038eb2b623,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,test,复合／待定,早期争议复核导出.user_type,空房靠走道门,空房靠走道门,AI_new_spatial_review,carried_visual_record,,未有人工作答,,用途不明,否,supported_component:wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde,overlap_with_pending_or_unsupported,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,circulation+empty,empty,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed,wc2JMjhGNzB,test,通行与连接,早期争议复核导出.user_type,外门前凹区与餐桌区并呈,外门前凹区与餐桌区并呈,AI_new_spatial_review,new_original,,未有人工作答,,用餐|通行,否,supported_component:wc2JMjhGNzB_1aff3784945741cb892fe1f389a90383,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dining,dining,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_7d90b6268a79425cb15a26ef91d68c96,wc2JMjhGNzB,test,储藏与家务辅助,后续41图亲审.current_classification.coarse_type,衣帽间,衣帽间,AI_new_spatial_review,carried_visual_record,衣帽间,后续41图亲审.current_classification.focus,衣物储藏,储藏家务,否,unresolved:wc2JMjhGNzB_7d90b6268a79425cb15a26ef91d68c96,not_in_supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,storage,storage,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41,wc2JMjhGNzB,test,通行与连接,早期争议复核导出.user_type,主卧衣帽通道,主卧衣帽通道,AI_new_spatial_review,carried_visual_record,,未有人工作答,,通行,否,supported_component:wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41,supported_component,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep+circulation+storage,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_872459df29ef4f158108fbfcb3225090,wc2JMjhGNzB,test,起居与休闲,早期争议复核导出.user_type,儿童活动区,儿童活动区,AI_new_spatial_review,new_original,,未有人工作答,,起居休闲|通行,否,supported_component:wc2JMjhGNzB_0bef60c301e646c7a2acadfa12e7cdff,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,special,special,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_8e093e32e55c4a5dbf453b5e2bf2b24c,wc2JMjhGNzB,test,无法判断,后续41图亲审.current_classification.coarse_type,空房及衣帽间入口,空房及衣帽间入口,AI_new_spatial_review,new_original,空房及衣帽间入口,后续41图亲审.current_classification.focus,用途未定,储藏家务|用途不明|通行,否,supported_component:wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde,overlap_with_pending_or_unsupported,present,present,absent,present,present,absent,present,present,absent,present,present,absent,False,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,storage+empty,empty,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,test,无法判断,后续41图亲审.current_classification.coarse_type,空房主区,空房主区,AI_new_spatial_review,carried_visual_record,空房主区,后续41图亲审.current_classification.focus,用途未定,用途不明,否,supported_component:wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942,overlap_with_pending_or_unsupported,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,empty,empty,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_964c4d82ac6c428bb3dc3325ad8c7ec9,wc2JMjhGNzB,test,起居与休闲,早期争议复核导出.user_type,壁炉沙发区,壁炉沙发区,AI_new_spatial_review,carried_visual_record,,未有人工作答,,厨房|用餐|起居休闲,否,supported_component:wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515,overlap_with_pending_or_unsupported,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730,wc2JMjhGNzB,test,通行与连接,早期争议复核导出.user_type,短前廊,短前廊,AI_new_spatial_review,new_original,,未有人工作答,,储藏家务|卫浴|用途不明|通行,否,supported_component:wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730,overlap_with_pending_or_unsupported,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_9d8a625f48194382a0bfb748b1126069,wc2JMjhGNzB,test,卫浴,早期争议复核导出.user_type,浅地砖淋浴卫浴,浅地砖淋浴卫浴,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,unresolved:wc2JMjhGNzB_9d8a625f48194382a0bfb748b1126069,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_a4188bbbe166473bb2ecf35bdcbec1f9,wc2JMjhGNzB,test,通行与连接,早期争议复核导出.user_type,空房前廊,空房前廊,AI_new_spatial_review,carried_visual_record,,未有人工作答,,通行,否,supported_component:wc2JMjhGNzB_99bcf51aef0947b6898bb8114219d730,overlap_with_pending_or_unsupported,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,empty,empty,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_aeb3199e10354e45a4884bb185c03257,wc2JMjhGNzB,test,卫浴,早期争议复核导出.user_type,主卫浴缸区,主卫浴缸区,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78,wc2JMjhGNzB,test,卫浴,早期争议复核导出.user_type,彩色画卧室附属卫浴,彩色画卧室附属卫浴,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,unresolved:wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep+bathroom,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,test,卫浴,早期争议复核导出.user_type,主卫马桶隔间门侧,主卫马桶隔间门侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:wc2JMjhGNzB_02bbd23673904a6980dc0e22b11c6a35,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,test,卧室,早期争议复核导出.user_type,单张蓝被床卧室,单张蓝被床卧室,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9,wc2JMjhGNzB,test,起居与休闲,早期争议复核导出.user_type,沙发背后侧,沙发背后侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,厨房|用餐|起居休闲,否,supported_component:wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515,overlap_with_pending_or_unsupported,partial,partial,present,present,present,absent,partial,partial,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,test,厨房与用餐,早期争议复核导出.user_type,正式餐桌区,正式餐桌区,AI_new_spatial_review,new_original,,未有人工作答,,用餐|通行,否,supported_component:wc2JMjhGNzB_1aff3784945741cb892fe1f389a90383,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dining,dining,explicit first-clause keyword derivation; not human/adjudicated semantics
wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940,wc2JMjhGNzB,test,卧室,后续41图亲审.current_classification.coarse_type,彩画卧室的卫浴侧,彩画卧室的卫浴侧,AI_new_spatial_review,new_original,彩色挂画卧室卫浴侧,后续41图亲审.current_classification.focus,睡眠、休息,卧室|卫浴|通行,否,supported_component:wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep+bathroom,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
