registry_uid,planned_task_key,base_task_id,normalized_title,title,image,planned_stage,condition,planned_condition,dataset_group,is_anchor,has_expert_ref,init_type,source_pool,manifest_file,manifest_stage_key,import_index,has_prediction,seed,runtime_task_id_available
stage3_semiauto_test:36,stage3_semiauto_test:q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232:36,q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232,q9vso1vncic_46281f6c32544ffe90e6d88f539c4232,q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_46281f6c32544ffe90e6d88f539c4232.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,36,True,20260228,False
stage3_semiauto_test:48,stage3_semiauto_test:q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd:48,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vso1vncic_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,48,True,20260228,False
stage3_semiauto_test:19,stage3_semiauto_test:q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1:19,q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1,q9vso1vncic_a823913d661144d4ad3d609e1e085fb1,q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,19,True,20260228,False
stage3_semiauto_test:68,stage3_semiauto_test:q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf:68,q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf,q9vso1vncic_bac003e7f0294457905fb183c34ef2bf,q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,68,True,20260228,False
stage3_semiauto_test:100,stage3_semiauto_test:q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a:100,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vso1vncic_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,100,True,20260228,False
stage3_semiauto_test:96,stage3_semiauto_test:q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b:96,q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,q9vso1vncic_cf3f1eaf611b4f5f8d13c273359d231b,q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,96,True,20260228,False
stage3_semiauto_test:99,stage3_semiauto_test:q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2:99,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vso1vncic_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,99,True,20260228,False
stage3_semiauto_test:22,stage3_semiauto_test:rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff:22,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rpc6dw4imge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,22,True,20260228,False
stage3_semiauto_test:43,stage3_semiauto_test:rPc6DW4iMge_7316bf706e0d46368334c0c989210e09:43,rPc6DW4iMge_7316bf706e0d46368334c0c989210e09,rpc6dw4imge_7316bf706e0d46368334c0c989210e09,rPc6DW4iMge_7316bf706e0d46368334c0c989210e09.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_7316bf706e0d46368334c0c989210e09.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,43,True,20260228,False
stage3_semiauto_test:52,stage3_semiauto_test:rPc6DW4iMge_e7f5cf7434824a0ab0b4cc060e863c9a:52,rPc6DW4iMge_e7f5cf7434824a0ab0b4cc060e863c9a,rpc6dw4imge_e7f5cf7434824a0ab0b4cc060e863c9a,rPc6DW4iMge_e7f5cf7434824a0ab0b4cc060e863c9a.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/rPc6DW4iMge_e7f5cf7434824a0ab0b4cc060e863c9a.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,52,True,20260228,False
stage3_semiauto_test:39,stage3_semiauto_test:uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c:39,uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c,unb9qfrl6hy_00b4950b469b4520b29f895aa029419c,uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,39,True,20260228,False
stage3_semiauto_test:82,stage3_semiauto_test:uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0:82,uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0,unb9qfrl6hy_05285f9bc0234526bf0f6362679e38d0,uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,82,True,20260228,False
stage3_semiauto_test:92,stage3_semiauto_test:uNb9QFRL6hY_23ed105b1f0f48bbb6ec025df9d313e7:92,uNb9QFRL6hY_23ed105b1f0f48bbb6ec025df9d313e7,unb9qfrl6hy_23ed105b1f0f48bbb6ec025df9d313e7,uNb9QFRL6hY_23ed105b1f0f48bbb6ec025df9d313e7.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_23ed105b1f0f48bbb6ec025df9d313e7.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,92,True,20260228,False
stage3_semiauto_test:16,stage3_semiauto_test:uNb9QFRL6hY_2d80f7d125794c87aee34d9d46a78304:16,uNb9QFRL6hY_2d80f7d125794c87aee34d9d46a78304,unb9qfrl6hy_2d80f7d125794c87aee34d9d46a78304,uNb9QFRL6hY_2d80f7d125794c87aee34d9d46a78304.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_2d80f7d125794c87aee34d9d46a78304.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,16,True,20260228,False
stage3_semiauto_test:28,stage3_semiauto_test:uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab:28,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,unb9qfrl6hy_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,28,True,20260228,False
stage3_semiauto_test:54,stage3_semiauto_test:uNb9QFRL6hY_6ba3c5669ef04b178b0a5de90249257b:54,uNb9QFRL6hY_6ba3c5669ef04b178b0a5de90249257b,unb9qfrl6hy_6ba3c5669ef04b178b0a5de90249257b,uNb9QFRL6hY_6ba3c5669ef04b178b0a5de90249257b.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_6ba3c5669ef04b178b0a5de90249257b.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,54,True,20260228,False
stage3_semiauto_test:42,stage3_semiauto_test:uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d:42,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,unb9qfrl6hy_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,42,True,20260228,False
stage3_semiauto_test:30,stage3_semiauto_test:uNb9QFRL6hY_709c21ff4dfa467cbaa655e84acc7030:30,uNb9QFRL6hY_709c21ff4dfa467cbaa655e84acc7030,unb9qfrl6hy_709c21ff4dfa467cbaa655e84acc7030,uNb9QFRL6hY_709c21ff4dfa467cbaa655e84acc7030.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_709c21ff4dfa467cbaa655e84acc7030.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,30,True,20260228,False
stage3_semiauto_test:58,stage3_semiauto_test:uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62:58,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,unb9qfrl6hy_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,58,True,20260228,False
stage3_semiauto_test:88,stage3_semiauto_test:uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3:88,uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3,unb9qfrl6hy_76ba70b55bde4313939a4a0cd78a49d3,uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,88,True,20260228,False
stage3_semiauto_test:94,stage3_semiauto_test:uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5:94,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,unb9qfrl6hy_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,94,True,20260228,False
stage3_semiauto_test:67,stage3_semiauto_test:uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2:67,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,unb9qfrl6hy_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,67,True,20260228,False
stage3_semiauto_test:15,stage3_semiauto_test:uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3:15,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,unb9qfrl6hy_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,15,True,20260228,False
stage3_semiauto_test:10,stage3_semiauto_test:uNb9QFRL6hY_baf711edf5524d868702f86e69e566a0:10,uNb9QFRL6hY_baf711edf5524d868702f86e69e566a0,unb9qfrl6hy_baf711edf5524d868702f86e69e566a0,uNb9QFRL6hY_baf711edf5524d868702f86e69e566a0.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_baf711edf5524d868702f86e69e566a0.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,10,True,20260228,False
stage3_semiauto_test:5,stage3_semiauto_test:uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a:5,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,unb9qfrl6hy_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,5,True,20260228,False
stage3_semiauto_test:17,stage3_semiauto_test:uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e:17,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,unb9qfrl6hy_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,17,True,20260228,False
stage3_semiauto_test:71,stage3_semiauto_test:uNb9QFRL6hY_d11f14ddecbe406681d4980365ea5a43:71,uNb9QFRL6hY_d11f14ddecbe406681d4980365ea5a43,unb9qfrl6hy_d11f14ddecbe406681d4980365ea5a43,uNb9QFRL6hY_d11f14ddecbe406681d4980365ea5a43.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_d11f14ddecbe406681d4980365ea5a43.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,71,True,20260228,False
stage3_semiauto_test:49,stage3_semiauto_test:uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1:49,uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1,unb9qfrl6hy_d5c47aa99b274a67b305aa601234f1f1,uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,49,True,20260228,False
stage3_semiauto_test:18,stage3_semiauto_test:uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14:18,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,unb9qfrl6hy_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,18,True,20260228,False
stage3_semiauto_test:41,stage3_semiauto_test:wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee:41,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2jmjhgnzb_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,41,True,20260228,False
stage3_semiauto_test:11,stage3_semiauto_test:wc2JMjhGNzB_07fb6ea1434a451aa8dc27539ede0991:11,wc2JMjhGNzB_07fb6ea1434a451aa8dc27539ede0991,wc2jmjhgnzb_07fb6ea1434a451aa8dc27539ede0991,wc2JMjhGNzB_07fb6ea1434a451aa8dc27539ede0991.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_07fb6ea1434a451aa8dc27539ede0991.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,11,True,20260228,False
stage3_semiauto_test:29,stage3_semiauto_test:wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c:29,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2jmjhgnzb_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,29,True,20260228,False
stage3_semiauto_test:81,stage3_semiauto_test:wc2JMjhGNzB_431023d1f9fd40048ceee9214fd8464a:81,wc2JMjhGNzB_431023d1f9fd40048ceee9214fd8464a,wc2jmjhgnzb_431023d1f9fd40048ceee9214fd8464a,wc2JMjhGNzB_431023d1f9fd40048ceee9214fd8464a.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_431023d1f9fd40048ceee9214fd8464a.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,81,True,20260228,False
stage3_semiauto_test:13,stage3_semiauto_test:wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd:13,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2jmjhgnzb_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,13,True,20260228,False
stage3_semiauto_test:53,stage3_semiauto_test:wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d:53,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2jmjhgnzb_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,53,True,20260228,False
stage3_semiauto_test:25,stage3_semiauto_test:wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515:25,wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515,wc2jmjhgnzb_5b147d7f689a410baca131f29c8a9515,wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_5b147d7f689a410baca131f29c8a9515.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,25,True,20260228,False
stage3_semiauto_test:46,stage3_semiauto_test:wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb:46,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb,wc2jmjhgnzb_5c363f3933e84bb5aceb3899f997b6fb,wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_5c363f3933e84bb5aceb3899f997b6fb.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,46,True,20260228,False
stage3_semiauto_test:1,stage3_semiauto_test:wc2JMjhGNzB_6e491bc8576345bda3cdde9ab216b7be:1,wc2JMjhGNzB_6e491bc8576345bda3cdde9ab216b7be,wc2jmjhgnzb_6e491bc8576345bda3cdde9ab216b7be,wc2JMjhGNzB_6e491bc8576345bda3cdde9ab216b7be.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_6e491bc8576345bda3cdde9ab216b7be.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,1,True,20260228,False
stage3_semiauto_test:40,stage3_semiauto_test:wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41:40,wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41,wc2jmjhgnzb_818104cf87d045a18b4bf134ef76ec41,wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_818104cf87d045a18b4bf134ef76ec41.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,40,True,20260228,False
stage3_semiauto_test:61,stage3_semiauto_test:wc2JMjhGNzB_9d8a625f48194382a0bfb748b1126069:61,wc2JMjhGNzB_9d8a625f48194382a0bfb748b1126069,wc2jmjhgnzb_9d8a625f48194382a0bfb748b1126069,wc2JMjhGNzB_9d8a625f48194382a0bfb748b1126069.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_9d8a625f48194382a0bfb748b1126069.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,61,True,20260228,False
stage3_semiauto_test:35,stage3_semiauto_test:wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78:35,wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78,wc2jmjhgnzb_afdf0c43bc4f4daab702050ad1173e78,wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_afdf0c43bc4f4daab702050ad1173e78.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,35,True,20260228,False
stage3_semiauto_test:66,stage3_semiauto_test:wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b:66,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2jmjhgnzb_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,66,True,20260228,False
stage3_semiauto_test:62,stage3_semiauto_test:wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e:62,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2jmjhgnzb_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.jpg,semiauto_test,semi,semi,SemiAuto_Test,False,False,,semiauto_test,stage3_semiauto_test_import.json,stage3_semiauto_test,62,True,20260228,False
