stage,condition,base_task_id,meta_group,choice_code,choice_label_zh,positive_response_count,positive_worker_count,group_response_count,group_worker_count,total_response_count,total_worker_count,group_response_coverage,unasserted_response_count,positive_share_among_group_responders,positive_share_all_responses_descriptive,bernoulli_entropy_among_group_responders,denominator_note
P1,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,difficulty,occlusion,遮挡,10,10,11,11,26,26,0.4230769230769231,15,0.9090909090909091,0.38461538461538464,0.3046360973492382,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,difficulty,reflection_transparency,反射/透明,1,1,11,11,26,26,0.4230769230769231,15,0.09090909090909091,0.038461538461538464,0.30463609734923813,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,difficulty,seam,全景接缝,1,1,11,11,26,26,0.4230769230769231,15,0.09090909090909091,0.038461538461538464,0.30463609734923813,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,model_issue,acceptable,模型初始结果可接受,19,19,26,26,26,26,1.0,0,0.7307692307692307,0.7307692307692307,0.5824922438849605,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,model_issue,corner_issue,角点问题,4,4,26,26,26,26,1.0,0,0.15384615384615385,0.15384615384615385,0.4293230219306162,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,model_issue,overextension,模型过度延伸/纳入相邻空间,3,3,26,26,26,26,1.0,0,0.11538461538461539,0.11538461538461539,0.3576271598532216,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,model_issue,topology_issue,拓扑/过度解析问题,2,2,26,26,26,26,1.0,0,0.07692307692307693,0.07692307692307693,0.2711893730418441,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,model_issue,underextension,模型欠延伸/覆盖不足,2,2,26,26,26,26,1.0,0,0.07692307692307693,0.07692307692307693,0.2711893730418441,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,other_choice,low_quality,其他选择,2,2,25,25,26,26,0.9615384615384616,1,0.08,0.07692307692307693,0.2787693717685874,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,other_choice,normal,其他选择,25,25,25,25,26,26,0.9615384615384616,1,1.0,0.9615384615384616,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,other_choice,trivial,其他选择,13,13,25,25,26,26,0.9615384615384616,1,0.52,0.5,0.6923469670899615,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,1,1,1,1,26,26,0.038461538461538464,25,1.0,0.038461538461538464,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,difficulty,occlusion,遮挡,18,18,18,18,26,26,0.6923076923076923,8,1.0,0.6923076923076923,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,difficulty,reflection_transparency,反射/透明,2,2,18,18,26,26,0.6923076923076923,8,0.1111111111111111,0.07692307692307693,0.34883209584303193,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,model_issue,acceptable,模型初始结果可接受,16,16,26,26,26,26,1.0,0,0.6153846153846154,0.6153846153846154,0.666278442414676,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,model_issue,corner_issue,角点问题,9,9,26,26,26,26,1.0,0,0.34615384615384615,0.34615384615384615,0.6450331516760341,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,model_issue,overextension,模型过度延伸/纳入相邻空间,2,2,26,26,26,26,1.0,0,0.07692307692307693,0.07692307692307693,0.2711893730418441,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,model_issue,topology_issue,拓扑/过度解析问题,1,1,26,26,26,26,1.0,0,0.038461538461538464,0.038461538461538464,0.16302362949436594,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,model_issue,underextension,模型欠延伸/覆盖不足,1,1,26,26,26,26,1.0,0,0.038461538461538464,0.038461538461538464,0.16302362949436594,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,other_choice,normal,其他选择,18,18,18,18,26,26,0.6923076923076923,8,1.0,0.6923076923076923,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,other_choice,trivial,其他选择,8,8,18,18,26,26,0.6923076923076923,8,0.4444444444444444,0.3076923076923077,0.6869615765973234,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,1,1,8,8,26,26,0.3076923076923077,18,0.125,0.038461538461538464,0.37677016125643675,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,scope,oos_other,其他范围外,2,2,8,8,26,26,0.3076923076923077,18,0.25,0.07692307692307693,0.5623351446188083,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,scope,oos_split_or_multi_level,范围外：错层/多层,5,5,8,8,26,26,0.3076923076923077,18,0.625,0.19230769230769232,0.6615632381579821,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,difficulty,low_texture,低纹理,1,1,13,13,26,26,0.5,13,0.07692307692307693,0.038461538461538464,0.2711893730418441,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,difficulty,occlusion,遮挡,10,10,13,13,26,26,0.5,13,0.7692307692307693,0.38461538461538464,0.5402041423888608,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,difficulty,reflection_transparency,反射/透明,2,2,13,13,26,26,0.5,13,0.15384615384615385,0.07692307692307693,0.4293230219306162,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,difficulty,seam,全景接缝,1,1,13,13,26,26,0.5,13,0.07692307692307693,0.038461538461538464,0.2711893730418441,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,model_issue,acceptable,模型初始结果可接受,7,7,26,26,26,26,1.0,0,0.2692307692307692,0.2692307692307692,0.5824922438849603,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,model_issue,corner_issue,角点问题,16,16,26,26,26,26,1.0,0,0.6153846153846154,0.6153846153846154,0.666278442414676,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,model_issue,other_issue,其他模型问题,1,1,26,26,26,26,1.0,0,0.038461538461538464,0.038461538461538464,0.16302362949436594,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,model_issue,overextension,模型过度延伸/纳入相邻空间,1,1,26,26,26,26,1.0,0,0.038461538461538464,0.038461538461538464,0.16302362949436594,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,model_issue,topology_issue,拓扑/过度解析问题,2,2,26,26,26,26,1.0,0,0.07692307692307693,0.07692307692307693,0.2711893730418441,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,other_choice,normal,其他选择,25,25,25,25,26,26,0.9615384615384616,1,1.0,0.9615384615384616,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,other_choice,trivial,其他选择,13,13,25,25,26,26,0.9615384615384616,1,0.52,0.5,0.6923469670899615,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,1,1,1,1,26,26,0.038461538461538464,25,1.0,0.038461538461538464,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,difficulty,low_texture,低纹理,3,3,17,17,26,26,0.6538461538461539,9,0.17647058823529413,0.11538461538461539,0.4659992569610426,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,difficulty,occlusion,遮挡,15,15,17,17,26,26,0.6538461538461539,9,0.8823529411764706,0.5769230769230769,0.36221055713544903,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,difficulty,seam,全景接缝,5,5,17,17,26,26,0.6538461538461539,9,0.29411764705882354,0.19230769230769232,0.6057974993723041,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,model_issue,acceptable,模型初始结果可接受,6,6,26,26,26,26,1.0,0,0.23076923076923078,0.23076923076923078,0.5402041423888609,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,model_issue,corner_issue,角点问题,16,16,26,26,26,26,1.0,0,0.6153846153846154,0.6153846153846154,0.666278442414676,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,model_issue,overextension,模型过度延伸/纳入相邻空间,10,10,26,26,26,26,1.0,0,0.38461538461538464,0.38461538461538464,0.666278442414676,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,model_issue,topology_issue,拓扑/过度解析问题,4,4,26,26,26,26,1.0,0,0.15384615384615385,0.15384615384615385,0.4293230219306162,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,model_issue,underextension,模型欠延伸/覆盖不足,1,1,26,26,26,26,1.0,0,0.038461538461538464,0.038461538461538464,0.16302362949436594,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,other_choice,low_quality,其他选择,1,1,23,23,26,26,0.8846153846153846,3,0.043478260869565216,0.038461538461538464,0.17884491271684755,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,other_choice,normal,其他选择,22,22,23,23,26,26,0.8846153846153846,3,0.9565217391304348,0.8461538461538461,0.1788449127168475,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,other_choice,trivial,其他选择,8,8,23,23,26,26,0.8846153846153846,3,0.34782608695652173,0.3076923076923077,0.6460905050608089,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,2,2,4,4,26,26,0.15384615384615385,22,0.5,0.07692307692307693,0.6931471805599453,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,scope,oos_other,其他范围外,2,2,4,4,26,26,0.15384615384615385,22,0.5,0.07692307692307693,0.6931471805599453,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,difficulty,low_texture,低纹理,2,2,14,14,26,26,0.5384615384615384,12,0.14285714285714285,0.07692307692307693,0.41011631828840894,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,difficulty,occlusion,遮挡,12,12,14,14,26,26,0.5384615384615384,12,0.8571428571428571,0.46153846153846156,0.4101163182884091,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,difficulty,reflection_transparency,反射/透明,2,2,14,14,26,26,0.5384615384615384,12,0.14285714285714285,0.07692307692307693,0.41011631828840894,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,difficulty,seam,全景接缝,1,1,14,14,26,26,0.5384615384615384,12,0.07142857142857142,0.038461538461538464,0.25731864054383163,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,model_issue,acceptable,模型初始结果可接受,8,8,26,26,26,26,1.0,0,0.3076923076923077,0.3076923076923077,0.6172417697303416,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,model_issue,corner_issue,角点问题,16,16,26,26,26,26,1.0,0,0.6153846153846154,0.6153846153846154,0.666278442414676,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,model_issue,overextension,模型过度延伸/纳入相邻空间,1,1,26,26,26,26,1.0,0,0.038461538461538464,0.038461538461538464,0.16302362949436594,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,model_issue,topology_issue,拓扑/过度解析问题,2,2,26,26,26,26,1.0,0,0.07692307692307693,0.07692307692307693,0.2711893730418441,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,other_choice,normal,其他选择,25,25,25,25,26,26,0.9615384615384616,1,1.0,0.9615384615384616,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,other_choice,trivial,其他选择,12,12,25,25,26,26,0.9615384615384616,1,0.48,0.46153846153846156,0.6923469670899615,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,scope,oos_other,其他范围外,1,1,1,1,26,26,0.038461538461538464,25,1.0,0.038461538461538464,0.0,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,difficulty,low_texture,低纹理,5,5,16,16,26,26,0.6153846153846154,10,0.3125,0.19230769230769232,0.6210863745552451,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,difficulty,occlusion,遮挡,13,13,16,16,26,26,0.6153846153846154,10,0.8125,0.5,0.48257756517701206,unasserted is retained separately and is not silently coded as explicit negative
P1,semi,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,difficulty,reflection_transparency,反射/透明,1,1,16,16,26,26,0.6153846153846154,10,0.0625,0.038461538461538464,0.2337916587064593,unasserted is retained separately and is not silently coded as explicit negative
