condition,building,family,qualified_workers,requested_groups,actual_groups,singleton_types,status
semi,Z6MFQCViBuw,TB,19,6,6,0,fitted_exploratory
semi,Z6MFQCViBuw,TB,19,7,7,2,fitted_exploratory
semi,Z6MFQCViBuw,TB,19,8,8,2,fitted_exploratory
semi,Z6MFQCViBuw,TB,19,9,9,4,fitted_exploratory
semi,Z6MFQCViBuw,SB,24,2,2,0,fitted_exploratory
semi,Z6MFQCViBuw,SB,24,3,3,0,fitted_exploratory
semi,Z6MFQCViBuw,SB,24,4,4,0,fitted_exploratory
semi,Z6MFQCViBuw,SB,24,5,5,0,fitted_exploratory
semi,Z6MFQCViBuw,SB,24,6,6,1,fitted_exploratory
semi,Z6MFQCViBuw,SB,24,7,7,1,fitted_exploratory
semi,Z6MFQCViBuw,SB,24,8,8,1,fitted_exploratory
semi,Z6MFQCViBuw,SB,24,9,9,2,fitted_exploratory
semi,Z6MFQCViBuw,SB,24,10,10,3,fitted_exploratory
semi,Z6MFQCViBuw,SB,24,11,11,5,fitted_exploratory
semi,Z6MFQCViBuw,SB,24,12,12,5,fitted_exploratory
semi,Z6MFQCViBuw,QTS,19,2,2,0,fitted_exploratory
semi,Z6MFQCViBuw,QTS,19,3,3,0,fitted_exploratory
semi,Z6MFQCViBuw,QTS,19,4,4,1,fitted_exploratory
semi,Z6MFQCViBuw,QTS,19,5,5,1,fitted_exploratory
semi,Z6MFQCViBuw,QTS,19,6,6,2,fitted_exploratory
semi,Z6MFQCViBuw,QTS,19,7,7,3,fitted_exploratory
semi,Z6MFQCViBuw,QTS,19,8,8,3,fitted_exploratory
semi,Z6MFQCViBuw,QTS,19,9,9,3,fitted_exploratory
semi,Z6MFQCViBuw,QTB,19,2,2,0,fitted_exploratory
semi,Z6MFQCViBuw,QTB,19,3,3,0,fitted_exploratory
semi,Z6MFQCViBuw,QTB,19,4,4,0,fitted_exploratory
semi,Z6MFQCViBuw,QTB,19,5,5,1,fitted_exploratory
semi,Z6MFQCViBuw,QTB,19,6,6,2,fitted_exploratory
semi,Z6MFQCViBuw,QTB,19,7,7,2,fitted_exploratory
semi,Z6MFQCViBuw,QTB,19,8,8,2,fitted_exploratory
semi,Z6MFQCViBuw,QTB,19,9,9,4,fitted_exploratory
semi,Z6MFQCViBuw,QSB,24,2,2,0,fitted_exploratory
semi,Z6MFQCViBuw,QSB,24,3,3,0,fitted_exploratory
semi,Z6MFQCViBuw,QSB,24,4,4,0,fitted_exploratory
semi,Z6MFQCViBuw,QSB,24,5,5,0,fitted_exploratory
semi,Z6MFQCViBuw,QSB,24,6,6,1,fitted_exploratory
semi,Z6MFQCViBuw,QSB,24,7,7,1,fitted_exploratory
semi,Z6MFQCViBuw,QSB,24,8,8,2,fitted_exploratory
semi,Z6MFQCViBuw,QSB,24,9,9,3,fitted_exploratory
semi,Z6MFQCViBuw,QSB,24,10,10,3,fitted_exploratory
semi,Z6MFQCViBuw,QSB,24,11,11,5,fitted_exploratory
semi,Z6MFQCViBuw,QSB,24,12,12,5,fitted_exploratory
semi,Z6MFQCViBuw,TSB,19,2,2,0,fitted_exploratory
semi,Z6MFQCViBuw,TSB,19,3,3,0,fitted_exploratory
semi,Z6MFQCViBuw,TSB,19,4,4,1,fitted_exploratory
semi,Z6MFQCViBuw,TSB,19,5,5,1,fitted_exploratory
semi,Z6MFQCViBuw,TSB,19,6,6,2,fitted_exploratory
semi,Z6MFQCViBuw,TSB,19,7,7,2,fitted_exploratory
semi,Z6MFQCViBuw,TSB,19,8,8,2,fitted_exploratory
semi,Z6MFQCViBuw,TSB,19,9,9,2,fitted_exploratory
semi,Z6MFQCViBuw,QTSB,19,2,2,0,fitted_exploratory
semi,Z6MFQCViBuw,QTSB,19,3,3,0,fitted_exploratory
semi,Z6MFQCViBuw,QTSB,19,4,4,1,fitted_exploratory
semi,Z6MFQCViBuw,QTSB,19,5,5,1,fitted_exploratory
semi,Z6MFQCViBuw,QTSB,19,6,6,2,fitted_exploratory
semi,Z6MFQCViBuw,QTSB,19,7,7,2,fitted_exploratory
semi,Z6MFQCViBuw,QTSB,19,8,8,2,fitted_exploratory
semi,Z6MFQCViBuw,QTSB,19,9,9,3,fitted_exploratory
semi,Z6MFQCViBuw,quality_time_edit,19,2,2,0,fitted_exploratory
semi,Z6MFQCViBuw,quality_time_edit,19,3,3,0,fitted_exploratory
semi,Z6MFQCViBuw,quality_time_edit,19,4,4,0,fitted_exploratory
semi,Z6MFQCViBuw,quality_time_edit,19,5,5,0,fitted_exploratory
semi,Z6MFQCViBuw,quality_time_edit,19,6,6,0,fitted_exploratory
semi,Z6MFQCViBuw,quality_time_edit,19,7,7,2,fitted_exploratory
semi,Z6MFQCViBuw,quality_time_edit,19,8,8,2,fitted_exploratory
semi,Z6MFQCViBuw,quality_time_edit,19,9,9,4,fitted_exploratory
semi,b8cTxDM8gDG,Q,24,2,2,0,fitted_exploratory
semi,b8cTxDM8gDG,Q,24,3,3,0,fitted_exploratory
semi,b8cTxDM8gDG,Q,24,4,4,0,fitted_exploratory
semi,b8cTxDM8gDG,Q,24,5,5,0,fitted_exploratory
semi,b8cTxDM8gDG,Q,24,6,6,1,fitted_exploratory
semi,b8cTxDM8gDG,Q,24,7,7,2,fitted_exploratory
semi,b8cTxDM8gDG,Q,24,8,8,2,fitted_exploratory
semi,b8cTxDM8gDG,Q,24,9,9,3,fitted_exploratory
semi,b8cTxDM8gDG,Q,24,10,10,3,fitted_exploratory
semi,b8cTxDM8gDG,Q,24,11,11,4,fitted_exploratory
semi,b8cTxDM8gDG,Q,24,12,12,4,fitted_exploratory
semi,b8cTxDM8gDG,T,19,2,2,0,fitted_exploratory
semi,b8cTxDM8gDG,T,19,3,3,0,fitted_exploratory
semi,b8cTxDM8gDG,T,19,4,4,0,fitted_exploratory
semi,b8cTxDM8gDG,T,19,5,5,0,fitted_exploratory
semi,b8cTxDM8gDG,T,19,6,6,0,fitted_exploratory
semi,b8cTxDM8gDG,T,19,7,7,1,fitted_exploratory
semi,b8cTxDM8gDG,T,19,8,8,2,fitted_exploratory
semi,b8cTxDM8gDG,T,19,9,9,3,fitted_exploratory
semi,b8cTxDM8gDG,S,24,2,2,0,fitted_exploratory
semi,b8cTxDM8gDG,S,24,3,3,0,fitted_exploratory
semi,b8cTxDM8gDG,S,24,4,4,1,fitted_exploratory
semi,b8cTxDM8gDG,S,24,5,5,1,fitted_exploratory
semi,b8cTxDM8gDG,S,24,6,6,1,fitted_exploratory
semi,b8cTxDM8gDG,S,24,7,7,1,fitted_exploratory
semi,b8cTxDM8gDG,S,24,8,8,1,fitted_exploratory
semi,b8cTxDM8gDG,S,24,9,9,2,fitted_exploratory
semi,b8cTxDM8gDG,S,24,10,10,3,fitted_exploratory
semi,b8cTxDM8gDG,S,24,11,11,3,fitted_exploratory
semi,b8cTxDM8gDG,S,24,12,12,5,fitted_exploratory
semi,b8cTxDM8gDG,B,24,2,2,0,fitted_exploratory
semi,b8cTxDM8gDG,B,24,3,3,0,fitted_exploratory
semi,b8cTxDM8gDG,B,24,4,4,0,fitted_exploratory
semi,b8cTxDM8gDG,B,24,5,5,0,fitted_exploratory
semi,b8cTxDM8gDG,B,24,6,6,0,fitted_exploratory
semi,b8cTxDM8gDG,B,24,7,7,0,fitted_exploratory
semi,b8cTxDM8gDG,B,24,8,8,1,fitted_exploratory
semi,b8cTxDM8gDG,B,24,9,9,3,fitted_exploratory
semi,b8cTxDM8gDG,B,24,10,10,5,fitted_exploratory
semi,b8cTxDM8gDG,B,24,11,11,6,fitted_exploratory
semi,b8cTxDM8gDG,B,24,12,12,6,fitted_exploratory
semi,b8cTxDM8gDG,QT,19,2,2,0,fitted_exploratory
semi,b8cTxDM8gDG,QT,19,3,3,0,fitted_exploratory
semi,b8cTxDM8gDG,QT,19,4,4,0,fitted_exploratory
semi,b8cTxDM8gDG,QT,19,5,5,0,fitted_exploratory
semi,b8cTxDM8gDG,QT,19,6,6,2,fitted_exploratory
semi,b8cTxDM8gDG,QT,19,7,7,2,fitted_exploratory
semi,b8cTxDM8gDG,QT,19,8,8,2,fitted_exploratory
semi,b8cTxDM8gDG,QT,19,9,9,4,fitted_exploratory
semi,b8cTxDM8gDG,QS,24,2,2,0,fitted_exploratory
semi,b8cTxDM8gDG,QS,24,3,3,0,fitted_exploratory
semi,b8cTxDM8gDG,QS,24,4,4,0,fitted_exploratory
semi,b8cTxDM8gDG,QS,24,5,5,0,fitted_exploratory
semi,b8cTxDM8gDG,QS,24,6,6,1,fitted_exploratory
semi,b8cTxDM8gDG,QS,24,7,7,1,fitted_exploratory
semi,b8cTxDM8gDG,QS,24,8,8,1,fitted_exploratory
semi,b8cTxDM8gDG,QS,24,9,9,3,fitted_exploratory
semi,b8cTxDM8gDG,QS,24,10,10,3,fitted_exploratory
semi,b8cTxDM8gDG,QS,24,11,11,4,fitted_exploratory
semi,b8cTxDM8gDG,QS,24,12,12,6,fitted_exploratory
semi,b8cTxDM8gDG,QB,24,2,2,0,fitted_exploratory
semi,b8cTxDM8gDG,QB,24,3,3,0,fitted_exploratory
semi,b8cTxDM8gDG,QB,24,4,4,0,fitted_exploratory
semi,b8cTxDM8gDG,QB,24,5,5,0,fitted_exploratory
semi,b8cTxDM8gDG,QB,24,6,6,0,fitted_exploratory
semi,b8cTxDM8gDG,QB,24,7,7,2,fitted_exploratory
semi,b8cTxDM8gDG,QB,24,8,8,3,fitted_exploratory
semi,b8cTxDM8gDG,QB,24,9,9,4,fitted_exploratory
semi,b8cTxDM8gDG,QB,24,10,10,5,fitted_exploratory
semi,b8cTxDM8gDG,QB,24,11,11,6,fitted_exploratory
semi,b8cTxDM8gDG,QB,24,12,12,6,fitted_exploratory
semi,b8cTxDM8gDG,TS,19,2,2,0,fitted_exploratory
semi,b8cTxDM8gDG,TS,19,3,3,0,fitted_exploratory
semi,b8cTxDM8gDG,TS,19,4,4,0,fitted_exploratory
semi,b8cTxDM8gDG,TS,19,5,5,1,fitted_exploratory
semi,b8cTxDM8gDG,TS,19,6,6,1,fitted_exploratory
semi,b8cTxDM8gDG,TS,19,7,7,1,fitted_exploratory
semi,b8cTxDM8gDG,TS,19,8,8,2,fitted_exploratory
semi,b8cTxDM8gDG,TS,19,9,9,2,fitted_exploratory
semi,b8cTxDM8gDG,TB,19,2,2,0,fitted_exploratory
semi,b8cTxDM8gDG,TB,19,3,3,0,fitted_exploratory
semi,b8cTxDM8gDG,TB,19,4,4,0,fitted_exploratory
semi,b8cTxDM8gDG,TB,19,5,5,1,fitted_exploratory
semi,b8cTxDM8gDG,TB,19,6,6,2,fitted_exploratory
semi,b8cTxDM8gDG,TB,19,7,7,2,fitted_exploratory
semi,b8cTxDM8gDG,TB,19,8,8,2,fitted_exploratory
semi,b8cTxDM8gDG,TB,19,9,9,4,fitted_exploratory
semi,b8cTxDM8gDG,SB,24,2,2,0,fitted_exploratory
semi,b8cTxDM8gDG,SB,24,3,3,0,fitted_exploratory
semi,b8cTxDM8gDG,SB,24,4,4,0,fitted_exploratory
semi,b8cTxDM8gDG,SB,24,5,5,0,fitted_exploratory
semi,b8cTxDM8gDG,SB,24,6,6,1,fitted_exploratory
semi,b8cTxDM8gDG,SB,24,7,7,1,fitted_exploratory
semi,b8cTxDM8gDG,SB,24,8,8,1,fitted_exploratory
semi,b8cTxDM8gDG,SB,24,9,9,3,fitted_exploratory
semi,b8cTxDM8gDG,SB,24,10,10,5,fitted_exploratory
semi,b8cTxDM8gDG,SB,24,11,11,5,fitted_exploratory
semi,b8cTxDM8gDG,SB,24,12,12,6,fitted_exploratory
semi,b8cTxDM8gDG,QTS,19,2,2,0,fitted_exploratory
semi,b8cTxDM8gDG,QTS,19,3,3,0,fitted_exploratory
semi,b8cTxDM8gDG,QTS,19,4,4,1,fitted_exploratory
semi,b8cTxDM8gDG,QTS,19,5,5,1,fitted_exploratory
semi,b8cTxDM8gDG,QTS,19,6,6,2,fitted_exploratory
semi,b8cTxDM8gDG,QTS,19,7,7,2,fitted_exploratory
semi,b8cTxDM8gDG,QTS,19,8,8,2,fitted_exploratory
semi,b8cTxDM8gDG,QTS,19,9,9,2,fitted_exploratory
semi,b8cTxDM8gDG,QTB,19,2,2,0,fitted_exploratory
semi,b8cTxDM8gDG,QTB,19,3,3,0,fitted_exploratory
semi,b8cTxDM8gDG,QTB,19,4,4,0,fitted_exploratory
semi,b8cTxDM8gDG,QTB,19,5,5,1,fitted_exploratory
semi,b8cTxDM8gDG,QTB,19,6,6,2,fitted_exploratory
semi,b8cTxDM8gDG,QTB,19,7,7,2,fitted_exploratory
semi,b8cTxDM8gDG,QTB,19,8,8,2,fitted_exploratory
semi,b8cTxDM8gDG,QTB,19,9,9,4,fitted_exploratory
semi,b8cTxDM8gDG,QSB,24,2,2,0,fitted_exploratory
semi,b8cTxDM8gDG,QSB,24,3,3,0,fitted_exploratory
semi,b8cTxDM8gDG,QSB,24,4,4,0,fitted_exploratory
semi,b8cTxDM8gDG,QSB,24,5,5,0,fitted_exploratory
semi,b8cTxDM8gDG,QSB,24,6,6,1,fitted_exploratory
semi,b8cTxDM8gDG,QSB,24,7,7,1,fitted_exploratory
semi,b8cTxDM8gDG,QSB,24,8,8,1,fitted_exploratory
semi,b8cTxDM8gDG,QSB,24,9,9,3,fitted_exploratory
semi,b8cTxDM8gDG,QSB,24,10,10,5,fitted_exploratory
semi,b8cTxDM8gDG,QSB,24,11,11,5,fitted_exploratory
semi,b8cTxDM8gDG,QSB,24,12,12,6,fitted_exploratory
semi,b8cTxDM8gDG,TSB,19,2,2,0,fitted_exploratory
semi,b8cTxDM8gDG,TSB,19,3,3,0,fitted_exploratory
semi,b8cTxDM8gDG,TSB,19,4,4,1,fitted_exploratory
semi,b8cTxDM8gDG,TSB,19,5,5,1,fitted_exploratory
semi,b8cTxDM8gDG,TSB,19,6,6,2,fitted_exploratory
semi,b8cTxDM8gDG,TSB,19,7,7,2,fitted_exploratory
semi,b8cTxDM8gDG,TSB,19,8,8,2,fitted_exploratory
semi,b8cTxDM8gDG,TSB,19,9,9,2,fitted_exploratory
semi,b8cTxDM8gDG,QTSB,19,2,2,0,fitted_exploratory
semi,b8cTxDM8gDG,QTSB,19,3,3,0,fitted_exploratory
semi,b8cTxDM8gDG,QTSB,19,4,4,1,fitted_exploratory
semi,b8cTxDM8gDG,QTSB,19,5,5,2,fitted_exploratory
semi,b8cTxDM8gDG,QTSB,19,6,6,2,fitted_exploratory
semi,b8cTxDM8gDG,QTSB,19,7,7,2,fitted_exploratory
semi,b8cTxDM8gDG,QTSB,19,8,8,2,fitted_exploratory
semi,b8cTxDM8gDG,QTSB,19,9,9,2,fitted_exploratory
semi,b8cTxDM8gDG,quality_time_edit,19,2,2,0,fitted_exploratory
semi,b8cTxDM8gDG,quality_time_edit,19,3,3,0,fitted_exploratory
semi,b8cTxDM8gDG,quality_time_edit,19,4,4,0,fitted_exploratory
semi,b8cTxDM8gDG,quality_time_edit,19,5,5,1,fitted_exploratory
semi,b8cTxDM8gDG,quality_time_edit,19,6,6,1,fitted_exploratory
semi,b8cTxDM8gDG,quality_time_edit,19,7,7,2,fitted_exploratory
semi,b8cTxDM8gDG,quality_time_edit,19,8,8,2,fitted_exploratory
semi,b8cTxDM8gDG,quality_time_edit,19,9,9,4,fitted_exploratory
semi,e9zR4mvMWw7,Q,24,2,2,0,fitted_exploratory
semi,e9zR4mvMWw7,Q,24,3,3,0,fitted_exploratory
semi,e9zR4mvMWw7,Q,24,4,4,0,fitted_exploratory
semi,e9zR4mvMWw7,Q,24,5,5,0,fitted_exploratory
semi,e9zR4mvMWw7,Q,24,6,6,0,fitted_exploratory
semi,e9zR4mvMWw7,Q,24,7,7,2,fitted_exploratory
semi,e9zR4mvMWw7,Q,24,8,8,3,fitted_exploratory
semi,e9zR4mvMWw7,Q,24,9,9,4,fitted_exploratory
semi,e9zR4mvMWw7,Q,24,10,10,4,fitted_exploratory
semi,e9zR4mvMWw7,Q,24,11,11,5,fitted_exploratory
semi,e9zR4mvMWw7,Q,24,12,12,7,fitted_exploratory
semi,e9zR4mvMWw7,T,19,2,2,0,fitted_exploratory
semi,e9zR4mvMWw7,T,19,3,3,0,fitted_exploratory
semi,e9zR4mvMWw7,T,19,4,4,0,fitted_exploratory
semi,e9zR4mvMWw7,T,19,5,5,0,fitted_exploratory
semi,e9zR4mvMWw7,T,19,6,6,0,fitted_exploratory
semi,e9zR4mvMWw7,T,19,7,7,0,fitted_exploratory
semi,e9zR4mvMWw7,T,19,8,8,1,fitted_exploratory
semi,e9zR4mvMWw7,T,19,9,9,2,fitted_exploratory
semi,e9zR4mvMWw7,S,24,2,2,0,fitted_exploratory
semi,e9zR4mvMWw7,S,24,3,3,0,fitted_exploratory
semi,e9zR4mvMWw7,S,24,4,4,1,fitted_exploratory
semi,e9zR4mvMWw7,S,24,5,5,1,fitted_exploratory
semi,e9zR4mvMWw7,S,24,6,6,1,fitted_exploratory
semi,e9zR4mvMWw7,S,24,7,7,1,fitted_exploratory
semi,e9zR4mvMWw7,S,24,8,8,2,fitted_exploratory
semi,e9zR4mvMWw7,S,24,9,9,3,fitted_exploratory
semi,e9zR4mvMWw7,S,24,10,10,4,fitted_exploratory
semi,e9zR4mvMWw7,S,24,11,11,4,fitted_exploratory
semi,e9zR4mvMWw7,S,24,12,12,5,fitted_exploratory
semi,e9zR4mvMWw7,B,24,2,2,0,fitted_exploratory
semi,e9zR4mvMWw7,B,24,3,3,0,fitted_exploratory
semi,e9zR4mvMWw7,B,24,4,4,0,fitted_exploratory
semi,e9zR4mvMWw7,B,24,5,5,0,fitted_exploratory
semi,e9zR4mvMWw7,B,24,6,6,0,fitted_exploratory
semi,e9zR4mvMWw7,B,24,7,7,1,fitted_exploratory
semi,e9zR4mvMWw7,B,24,8,8,1,fitted_exploratory
semi,e9zR4mvMWw7,B,24,9,9,2,fitted_exploratory
semi,e9zR4mvMWw7,B,24,10,10,2,fitted_exploratory
semi,e9zR4mvMWw7,B,24,11,11,3,fitted_exploratory
semi,e9zR4mvMWw7,B,24,12,12,5,fitted_exploratory
semi,e9zR4mvMWw7,QT,19,2,2,0,fitted_exploratory
semi,e9zR4mvMWw7,QT,19,3,3,0,fitted_exploratory
semi,e9zR4mvMWw7,QT,19,4,4,0,fitted_exploratory
semi,e9zR4mvMWw7,QT,19,5,5,0,fitted_exploratory
semi,e9zR4mvMWw7,QT,19,6,6,2,fitted_exploratory
semi,e9zR4mvMWw7,QT,19,7,7,2,fitted_exploratory
semi,e9zR4mvMWw7,QT,19,8,8,4,fitted_exploratory
semi,e9zR4mvMWw7,QT,19,9,9,4,fitted_exploratory
semi,e9zR4mvMWw7,QS,24,2,2,0,fitted_exploratory
semi,e9zR4mvMWw7,QS,24,3,3,0,fitted_exploratory
semi,e9zR4mvMWw7,QS,24,4,4,0,fitted_exploratory
semi,e9zR4mvMWw7,QS,24,5,5,1,fitted_exploratory
semi,e9zR4mvMWw7,QS,24,6,6,1,fitted_exploratory
semi,e9zR4mvMWw7,QS,24,7,7,1,fitted_exploratory
semi,e9zR4mvMWw7,QS,24,8,8,2,fitted_exploratory
semi,e9zR4mvMWw7,QS,24,9,9,4,fitted_exploratory
semi,e9zR4mvMWw7,QS,24,10,10,5,fitted_exploratory
semi,e9zR4mvMWw7,QS,24,11,11,5,fitted_exploratory
semi,e9zR4mvMWw7,QS,24,12,12,5,fitted_exploratory
semi,e9zR4mvMWw7,QB,24,2,2,0,fitted_exploratory
semi,e9zR4mvMWw7,QB,24,3,3,0,fitted_exploratory
semi,e9zR4mvMWw7,QB,24,4,4,0,fitted_exploratory
semi,e9zR4mvMWw7,QB,24,5,5,0,fitted_exploratory
semi,e9zR4mvMWw7,QB,24,6,6,0,fitted_exploratory
semi,e9zR4mvMWw7,QB,24,7,7,0,fitted_exploratory
semi,e9zR4mvMWw7,QB,24,8,8,1,fitted_exploratory
semi,e9zR4mvMWw7,QB,24,9,9,2,fitted_exploratory
semi,e9zR4mvMWw7,QB,24,10,10,3,fitted_exploratory
semi,e9zR4mvMWw7,QB,24,11,11,5,fitted_exploratory
semi,e9zR4mvMWw7,QB,24,12,12,6,fitted_exploratory
semi,e9zR4mvMWw7,TS,19,2,2,0,fitted_exploratory
semi,e9zR4mvMWw7,TS,19,3,3,0,fitted_exploratory
semi,e9zR4mvMWw7,TS,19,4,4,0,fitted_exploratory
semi,e9zR4mvMWw7,TS,19,5,5,1,fitted_exploratory
semi,e9zR4mvMWw7,TS,19,6,6,1,fitted_exploratory
semi,e9zR4mvMWw7,TS,19,7,7,1,fitted_exploratory
semi,e9zR4mvMWw7,TS,19,8,8,1,fitted_exploratory
semi,e9zR4mvMWw7,TS,19,9,9,1,fitted_exploratory
semi,e9zR4mvMWw7,TB,19,2,2,0,fitted_exploratory
semi,e9zR4mvMWw7,TB,19,3,3,0,fitted_exploratory
semi,e9zR4mvMWw7,TB,19,4,4,0,fitted_exploratory
semi,e9zR4mvMWw7,TB,19,5,5,0,fitted_exploratory
semi,e9zR4mvMWw7,TB,19,6,6,2,fitted_exploratory
semi,e9zR4mvMWw7,TB,19,7,7,2,fitted_exploratory
semi,e9zR4mvMWw7,TB,19,8,8,4,fitted_exploratory
semi,e9zR4mvMWw7,TB,19,9,9,4,fitted_exploratory
semi,e9zR4mvMWw7,SB,24,2,2,0,fitted_exploratory
semi,e9zR4mvMWw7,SB,24,3,3,0,fitted_exploratory
semi,e9zR4mvMWw7,SB,24,4,4,0,fitted_exploratory
semi,e9zR4mvMWw7,SB,24,5,5,1,fitted_exploratory
semi,e9zR4mvMWw7,SB,24,6,6,1,fitted_exploratory
semi,e9zR4mvMWw7,SB,24,7,7,2,fitted_exploratory
semi,e9zR4mvMWw7,SB,24,8,8,2,fitted_exploratory
semi,e9zR4mvMWw7,SB,24,9,9,3,fitted_exploratory
semi,e9zR4mvMWw7,SB,24,10,10,5,fitted_exploratory
semi,e9zR4mvMWw7,SB,24,11,11,5,fitted_exploratory
semi,e9zR4mvMWw7,SB,24,12,12,7,fitted_exploratory
semi,e9zR4mvMWw7,QTS,19,2,2,0,fitted_exploratory
semi,e9zR4mvMWw7,QTS,19,3,3,0,fitted_exploratory
semi,e9zR4mvMWw7,QTS,19,4,4,1,fitted_exploratory
semi,e9zR4mvMWw7,QTS,19,5,5,1,fitted_exploratory
semi,e9zR4mvMWw7,QTS,19,6,6,2,fitted_exploratory
semi,e9zR4mvMWw7,QTS,19,7,7,2,fitted_exploratory
semi,e9zR4mvMWw7,QTS,19,8,8,2,fitted_exploratory
semi,e9zR4mvMWw7,QTS,19,9,9,2,fitted_exploratory
semi,e9zR4mvMWw7,QTB,19,2,2,0,fitted_exploratory
semi,e9zR4mvMWw7,QTB,19,3,3,0,fitted_exploratory
semi,e9zR4mvMWw7,QTB,19,4,4,0,fitted_exploratory
semi,e9zR4mvMWw7,QTB,19,5,5,0,fitted_exploratory
semi,e9zR4mvMWw7,QTB,19,6,6,2,fitted_exploratory
semi,e9zR4mvMWw7,QTB,19,7,7,4,fitted_exploratory
semi,e9zR4mvMWw7,QTB,19,8,8,4,fitted_exploratory
semi,e9zR4mvMWw7,QTB,19,9,9,4,fitted_exploratory
semi,e9zR4mvMWw7,QSB,24,2,2,0,fitted_exploratory
semi,e9zR4mvMWw7,QSB,24,3,3,0,fitted_exploratory
semi,e9zR4mvMWw7,QSB,24,4,4,1,fitted_exploratory
semi,e9zR4mvMWw7,QSB,24,5,5,1,fitted_exploratory
semi,e9zR4mvMWw7,QSB,24,6,6,1,fitted_exploratory
semi,e9zR4mvMWw7,QSB,24,7,7,1,fitted_exploratory
semi,e9zR4mvMWw7,QSB,24,8,8,2,fitted_exploratory
semi,e9zR4mvMWw7,QSB,24,9,9,3,fitted_exploratory
semi,e9zR4mvMWw7,QSB,24,10,10,5,fitted_exploratory
semi,e9zR4mvMWw7,QSB,24,11,11,7,fitted_exploratory
semi,e9zR4mvMWw7,QSB,24,12,12,7,fitted_exploratory
semi,e9zR4mvMWw7,TSB,19,2,2,0,fitted_exploratory
semi,e9zR4mvMWw7,TSB,19,3,3,0,fitted_exploratory
semi,e9zR4mvMWw7,TSB,19,4,4,1,fitted_exploratory
semi,e9zR4mvMWw7,TSB,19,5,5,1,fitted_exploratory
semi,e9zR4mvMWw7,TSB,19,6,6,2,fitted_exploratory
semi,e9zR4mvMWw7,TSB,19,7,7,2,fitted_exploratory
semi,e9zR4mvMWw7,TSB,19,8,8,3,fitted_exploratory
semi,e9zR4mvMWw7,TSB,19,9,9,4,fitted_exploratory
semi,e9zR4mvMWw7,QTSB,19,2,2,0,fitted_exploratory
semi,e9zR4mvMWw7,QTSB,19,3,3,0,fitted_exploratory
semi,e9zR4mvMWw7,QTSB,19,4,4,1,fitted_exploratory
semi,e9zR4mvMWw7,QTSB,19,5,5,2,fitted_exploratory
semi,e9zR4mvMWw7,QTSB,19,6,6,2,fitted_exploratory
semi,e9zR4mvMWw7,QTSB,19,7,7,2,fitted_exploratory
semi,e9zR4mvMWw7,QTSB,19,8,8,3,fitted_exploratory
semi,e9zR4mvMWw7,QTSB,19,9,9,3,fitted_exploratory
semi,e9zR4mvMWw7,quality_time_edit,19,2,2,0,fitted_exploratory
semi,e9zR4mvMWw7,quality_time_edit,19,3,3,0,fitted_exploratory
semi,e9zR4mvMWw7,quality_time_edit,19,4,4,1,fitted_exploratory
semi,e9zR4mvMWw7,quality_time_edit,19,5,5,1,fitted_exploratory
semi,e9zR4mvMWw7,quality_time_edit,19,6,6,2,fitted_exploratory
semi,e9zR4mvMWw7,quality_time_edit,19,7,7,2,fitted_exploratory
semi,e9zR4mvMWw7,quality_time_edit,19,8,8,4,fitted_exploratory
semi,e9zR4mvMWw7,quality_time_edit,19,9,9,4,fitted_exploratory
semi,q9vSo1VnCiC,Q,24,2,2,0,fitted_exploratory
semi,q9vSo1VnCiC,Q,24,3,3,0,fitted_exploratory
semi,q9vSo1VnCiC,Q,24,4,4,0,fitted_exploratory
semi,q9vSo1VnCiC,Q,24,5,5,0,fitted_exploratory
semi,q9vSo1VnCiC,Q,24,6,6,1,fitted_exploratory
semi,q9vSo1VnCiC,Q,24,7,7,2,fitted_exploratory
semi,q9vSo1VnCiC,Q,24,8,8,2,fitted_exploratory
semi,q9vSo1VnCiC,Q,24,9,9,3,fitted_exploratory
semi,q9vSo1VnCiC,Q,24,10,10,3,fitted_exploratory
semi,q9vSo1VnCiC,Q,24,11,11,4,fitted_exploratory
semi,q9vSo1VnCiC,Q,24,12,12,4,fitted_exploratory
semi,q9vSo1VnCiC,T,19,2,2,0,fitted_exploratory
semi,q9vSo1VnCiC,T,19,3,3,0,fitted_exploratory
semi,q9vSo1VnCiC,T,19,4,4,0,fitted_exploratory
semi,q9vSo1VnCiC,T,19,5,5,0,fitted_exploratory
semi,q9vSo1VnCiC,T,19,6,6,0,fitted_exploratory
semi,q9vSo1VnCiC,T,19,7,7,0,fitted_exploratory
semi,q9vSo1VnCiC,T,19,8,8,1,fitted_exploratory
semi,q9vSo1VnCiC,T,19,9,9,2,fitted_exploratory
semi,q9vSo1VnCiC,S,24,2,2,0,fitted_exploratory
semi,q9vSo1VnCiC,S,24,3,3,0,fitted_exploratory
semi,q9vSo1VnCiC,S,24,4,4,0,fitted_exploratory
semi,q9vSo1VnCiC,S,24,5,5,1,fitted_exploratory
semi,q9vSo1VnCiC,S,24,6,6,1,fitted_exploratory
semi,q9vSo1VnCiC,S,24,7,7,1,fitted_exploratory
semi,q9vSo1VnCiC,S,24,8,8,2,fitted_exploratory
semi,q9vSo1VnCiC,S,24,9,9,2,fitted_exploratory
semi,q9vSo1VnCiC,S,24,10,10,2,fitted_exploratory
semi,q9vSo1VnCiC,S,24,11,11,2,fitted_exploratory
