stage,language_cohort,project_id,runtime_task_id,base_task_id,worker_id,raw_annotation_id,canonical_annotation_id,reconciliation_status,duplicate_geometry_type,raw_result_sha256,runtime_export_path,runtime_export_sha256,diagnostic_pre_stage3,development_only,scientific_conclusion_prohibited,formal_profile_frozen,reviewer_policy_frozen,main_launch_authorized
C1,en,68,3292,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,29,6448,198b56fd7f0946ac5b09,canonical_selected,single,69b4824e7f9af1db79ee00eaab89a7f12bd306247b5e73dfc9d79dc3eec2ed99,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3293,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,28,5796,10ab4daf9de2cd3b6859,canonical_selected,single,f2d33c55f72cd8bc2cf918fc62f7945fe784d8ad59a4641e99c9d3c711b755df,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3293,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,30,6031,c2c137240a2b4b27591e,canonical_selected,single,d032abc706eb204b89d9fee11c37845d68cc75bd259f68a78c717acadd838fa2,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,en,68,3293,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,32,6384,401fdd3b780569d96e33,canonical_selected,single,5a37c45a15bcd24145eff175d387075cb35187a17d5a275167cdb591930c5c4c,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\455a0f2e543d_project-68-at-2026-07-30-13-02-cf7d8306.json,455a0f2e543d9534f2e7d46c4572776fa334e455d8f60f9b1f0283d7224e9280,true,true,true,false,false,false
C1,zh,72,3381,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,2,6153,02ff3128c678c453e095,canonical_selected,single,4ca9b2a6a600b8eb8ccb7db7b9d82c58d124458cdd833cd5e4fd489549a53511,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3381,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,10,6159,69b441eb87332bb0e6ed,canonical_selected,single,ca1aeb49f33b7296eabbcef1c17afa539a76c263d1a3417e23c7198c9a7862a2,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3381,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,13,6244,d6b34d9ae99290e61c81,canonical_selected,single,679d3bf8b70a32de9b71ae56869e12f6ed42ba279e91d1f35c43ba1352c8d437,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3382,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,1,6283,9c1492ecc8c50ab46ddd,canonical_selected,single,7808815fa043400db6168e4a4cc384ef508223551ffc68501b0ce33e30250206,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3383,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,6,6277,7bed161c9c3ed689c7ae,canonical_selected,single,ea6d84d6cea42d8a1a050d9c729d39cca9adef5a8dad322ceb378497e54e62d2,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3383,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,14,6514,df8caafef388df6a815e,canonical_selected,single,ea6d84d6cea42d8a1a050d9c729d39cca9adef5a8dad322ceb378497e54e62d2,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3383,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,17,6518,fc425478750be6dafff3,canonical_selected,single,36e89f21ef7a710d02eb94e8d35375af8e303278ee756c47ea7fb899f9d9b414,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3383,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,18,6537,23a4dc31709381a1de36,canonical_selected,single,36e89f21ef7a710d02eb94e8d35375af8e303278ee756c47ea7fb899f9d9b414,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3384,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,11,6398,540bb1f2348937711758,canonical_selected,single,004a43d8a13052d53ebb9efb15539e15413d32959b705710cd0df1ef928496fc,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3385,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,8,6117,1beae202a7ba8f00c6fb,canonical_selected,single,017b30254186ea0c801eb32839457621176a82bc8208e002d87abc93fe980d0d,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3385,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,10,6158,4b7562726182b0f76ced,canonical_selected,single,c45358cde102a066569301e49425e4d11bd335f020c07191d94ea1a690818df5,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3385,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,15,6465,4786ddffd288bc3c1169,canonical_selected,single,7edf125c5c16021b8f86f24cac2ac8ac01a5add4d5d308882bb5f9df30d7af98,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3386,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,12,6285,8f2310bf731d94b43254,canonical_selected,single,62a0d7a788b52f3684af909b9e0184fd14fc873070d87ff9adb9541b9dea4383,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3387,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,13,6245,6202fd8098d9ad33f433,canonical_selected,single,9ff7c13e85b6f321724185aca8b88d50b5effa758466dd32155241dfc3298cbe,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3388,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,2,6154,7fc54cc83e44fb28abe2,canonical_selected,single,0ef37ece6dc4a0e44b79048ce32b29cbb566432e6df51c6f0a8913837e35934e,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3388,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,1,6286,fba833f7e946e03406f0,canonical_selected,single,798fb3b35edd32d7fbd007d7d6dc723f4552fcef6feefa80ea35b372388942ee,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3388,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,17,6519,be0ea7a0849f9bf057cb,canonical_selected,single,4d24cbac9ce627e324fe784a83da5d259d1f4304d0051b5f4fd75fb5b6c05ac6,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3389,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,6,6278,4486738211819be8d3d4,canonical_selected,single,4c7505facda5b68e2658ecd97330ef844e775b5e33d71379299e506035864b28,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3389,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,11,6397,a63b28ab3b493bd3ee11,canonical_selected,single,eb5bf156cdfd5261e617f4c4fed59c776243eb91266e0be6fc0a239edc729894,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3390,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,12,6287,788e7e1c7924718866a4,canonical_selected,single,78acad1d03de7d5cde76f792650a81e42bcf2ec009dd2cbc6ab22eb3b74a65a5,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3390,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,14,6515,3d3fca86654cbfeba8a0,canonical_selected,single,74f6925e59d87e4ef8651b1d0d7a629633f08c9f29776e69fdd4ec4068d8529f,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3390,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,18,6534,b7e5ac04265464d25c70,canonical_selected,single,30df6d4f23d72623d6a89be0695d61dc2beee49942157b22e58bf3706e0d2228,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3390,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,1,6571,8024c676ff7c3f775432,canonical_selected,single,ae22b7ab655b239295793a1894ea3f65c054fdd9b1490486115289035a9936d9,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3391,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,8,6118,aa3b4f3365dda18b56bc,canonical_selected,single,89066333516c0db5947ae545ceeb2f169922c09054ab2287e5ef269f52630552,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3391,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,10,6451,2aea8c4c7647e5dcbf4f,canonical_selected,single,e111cbd45a8936d5b77ecced2552559cdf694aa896fa3da5d9e4778d34fa4051,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3391,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,15,6466,e8a846d937e3ed039131,canonical_selected,single,95f61e7e551dde3cf169a716e82e7f43b1fe2f88523c43017a01cfda66c570bf,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3393,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,1,6288,149830d59e7e9e39f686,canonical_selected,single,034e5b25af55a358b6a1624e567141d655c3ed9ea7c22e5b61904ac67539d275,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3393,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,2,6450,3cf2311bd8da5ee6753a,canonical_selected,single,a51efae5be65d181e1e2314d1cb6e99484c64db861e1767d9fa03a7db32f7791,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3394,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,13,6246,98e444841935f5508d75,canonical_selected,single,0012ee6e620ddd704330089e28e604542b94bbb8ab2f43b2ead18090e77dbb95,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3394,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,17,6521,eda8291573ff053225c7,canonical_selected,single,c29f246c6fa4194c838e4b0be346079511442e5d9467aa8814f31f3851cc4433,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3394,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,18,6535,936511830ce393b70d38,canonical_selected,single,7804fddfeed0f78b77770f8df07edbc1bf641606d4a94583afeafd3fea4efba5,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3395,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,11,6399,8efaa4e2bbb1955244ea,canonical_selected,single,1b7cb38408d3165fc0d8938fbceec31fe117bedb5bc5e5085073a567db2fd9b0,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3395,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,14,6516,d2e536ac825ae4aa65e4,canonical_selected,single,b3a85f94761a8539b5950b5bc81b67676fe0e1c4e1829a6a865cf5816e2a99c6,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3395,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,1,6572,2293abd04e66d525f147,canonical_selected,single,0634650db58ce5a352e6d79b636004a9af5f1bc6fecc3a928516592eea231db1,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3396,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,6,6279,f716e6d6a95b3228e48c,canonical_selected,single,db216cab9f5f12df258d70469cb132ced7617bb459b98af9b655a98fa8971eb3,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3397,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,8,6119,14ac18968586cb14b07a,canonical_selected,single,f9d8c1891b3380732e894b81686f529e53f6de94fea26946ef6e5fd4355dc257,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3397,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,12,6292,4b61ee6ece084b2094c8,canonical_selected,single,bcd9e4a3f10e29eb4aeab9acc5c11b2874c5cffc22be9dcd4d4ede381b3bee12,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3397,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,15,6467,8ccb0872c31327a3e97d,canonical_selected,single,30177cfef6cfa83bb834e7e5cad896570fc428789191c30b75b1238763f9546e,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3398,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,10,6161,72c315a66c675f62b587,canonical_selected,single,3463dee8f3299650eb43c834249dda1eb8268ad41ca95fac4d3b118fd8a60ab5,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3398,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,13,6247,ba5291230a2bbae1658b,canonical_selected,single,e52be37857e636c45ed99a9b8143813a069c2a1fffa65c83e76ac03c51dd608e,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3399,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,2,6155,9b7c8a47533d55322728,canonical_selected,single,c16494d28ee43e14f8e37fb58756ade7f5b60500e76fb307add2576ec911b9ee,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3399,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,1,6289,456be942f0947a669713,canonical_selected,single,b8ffa078b5b798ee9ce9e22c24e74b2ea94212bce8e4c1b7b119e8de8b205831,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
C1,zh,72,3400,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,14,6517,98bddc53a917046c3f4a,canonical_selected,single,ddaf9b263586f25fb142de78820b0aed225d0cb428d6c0d3dbe2ef33861ea13f,D:\Work\HOHONET\analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\raw_snapshots\exports\40f9dd7d1efb_project-72-at-2026-07-30-13-02-f69c5ac4.json,40f9dd7d1efbea185323b938e8e21a9700ae5e2040979a1c7506aa4a88952ce7,true,true,true,false,false,false
