image_id,building,condition,information,k_classes,axis,training_workers,target_members,n_members,n_others,training_contrast,target_contrast,aligned_target_contrast,direction_replicated,metric
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,QT,3,quality,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W021;W030,7,17,0.347840333821,-0.817791418366,-0.817791418366,False,historical axis unchanged; not substituted for current d_mask
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,QT,3,time,W001;W006;W010;W012;W013;W021;W030,W001;W012,2,3,-1.27890531201,-0.537067381818,0.537067381818,True,historical axis unchanged; not substituted for current d_mask
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,QT,3,time,W001;W006;W010;W012;W013;W021;W030,W006;W010;W013;W021;W030,5,12,-1.27890531201,-1.23673979079,1.23673979079,True,historical axis unchanged; not substituted for current d_mask
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W029;W035,2,3,1.70341515854,-2.25350120791,-2.25350120791,False,historical axis unchanged; not substituted for current d_mask
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,1.70341515854,0.982366846287,0.982366846287,True,historical axis unchanged; not substituted for current d_mask
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W001;W012;W017,3,2,-0.890266828962,-1.27690752288,1.27690752288,True,historical axis unchanged; not substituted for current d_mask
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,TB,4,time,W001;W002;W010;W012;W013;W017;W018;W030,W002;W010;W013;W017;W030,5,12,-0.890266828962,-0.968264869611,0.968264869611,True,historical axis unchanged; not substituted for current d_mask
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,QTB,5,quality,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,19,0.692503275364,-0.768147058338,-0.768147058338,False,historical axis unchanged; not substituted for current d_mask
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,QTB,5,time,W001;W010;W012;W013;W030,W001;W012,2,3,-0.952026644325,-0.537067381818,0.537067381818,True,historical axis unchanged; not substituted for current d_mask
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,QTB,5,time,W001;W010;W012;W013;W030,W010;W013;W030,3,14,-0.952026644325,-1.08300102974,1.08300102974,True,historical axis unchanged; not substituted for current d_mask
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,quality_time_edit,10,quality,W001;W012;W030,W001;W012;W030,3,21,0.732409237409,-0.35382959484,-0.35382959484,False,historical axis unchanged; not substituted for current d_mask
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,quality_time_edit,10,time,W001;W012;W030,W001;W012,2,3,-0.801855989006,-0.537067381818,0.537067381818,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,manual,Q,2,quality,W001;W006;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W013;W029;W035,3,2,2.13531620042,0.39808138513,0.39808138513,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,manual,Q,2,quality,W001;W006;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W006;W010;W014;W034,4,2,2.13531620042,-10.2605582027,-10.2605582027,False,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,Q,2,quality,W001;W006;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W006;W031;W032,3,2,2.13531620042,0.484621601509,0.484621601509,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,manual,Q,2,quality,W001;W006;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W013;W014;W034;W035,4,2,2.13531620042,7.67049123663,7.67049123663,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,manual,Q,2,quality,W001;W006;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W028;W030;W036,3,2,2.13531620042,1.25615009092,1.25615009092,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,Q,2,quality,W001;W006;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W006;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,15,8,2.13531620042,1.51269879546,1.51269879546,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,Q,2,quality,W001;W006;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W006;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,15,9,2.13531620042,1.10891509183,1.10891509183,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,manual,Q,2,quality,W001;W006;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W028;W029;W036,3,2,2.13531620042,1.07640808896,1.07640808896,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,Q,2,quality,W001;W006;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W006;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,15,9,2.13531620042,4.92107027146,4.92107027146,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,Q,2,quality,W001;W006;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W006;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,15,9,2.13531620042,0.117276041019,0.117276041019,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,Q,2,quality,W001;W006;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,W001;W006;W010;W012;W013;W014;W028;W029;W030;W031;W032;W034;W035;W036;W037,15,9,2.13531620042,0.643389570551,0.643389570551,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,T,2,time,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W006;W010;W012;W013;W017;W030,7,11,-1.29274945268,-1.91098369124,1.91098369124,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,T,2,time,W001;W002;W006;W010;W012;W013;W017;W021;W030,W006;W017,2,3,-1.29274945268,-0.968025440531,0.968025440531,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,T,2,time,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W006;W010;W012;W013;W017;W030,7,12,-1.29274945268,-1.55653570959,1.55653570959,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,T,2,time,W001;W002;W006;W010;W012;W013;W017;W021;W030,W002;W006;W010;W013;W017;W021;W030,7,10,-1.29274945268,-1.10492668762,1.10492668762,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,T,2,time,W001;W002;W006;W010;W012;W013;W017;W021;W030,W002;W006;W010;W013;W017;W021;W030,7,10,-1.29274945268,-0.885760590776,0.885760590776,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,T,2,time,W001;W002;W006;W010;W012;W013;W017;W021;W030,W002;W006;W010;W013;W017;W021;W030,7,10,-1.29274945268,-1.56311317171,1.56311317171,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,T,2,time,W001;W002;W006;W010;W012;W013;W017;W021;W030,W002;W006;W010;W013;W017;W021;W030,7,10,-1.29274945268,-1.71531618801,1.71531618801,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,oos,T,2,time,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W002;W006;W010;W013;W017;W021;W030,8,11,-1.29274945268,-1.2379745783,1.2379745783,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,semi,B,3,benefit,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W033;W036,2,2,2.15653425961,1.39644035602,1.39644035602,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,semi,B,3,edit,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W033;W036,2,2,-0.770423039576,-1.39644035602,1.39644035602,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,manual,QT,3,quality,W001;W006;W010;W012;W013;W021;W030,W010;W013,2,4,0.537703473574,-0.330609270937,-0.330609270937,False,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,manual,QT,3,quality,W001;W006;W010;W012;W013;W021;W030,W006;W010,2,4,0.537703473574,-0.000969129116166,-0.000969129116166,False,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,QT,3,quality,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W030,6,17,0.537703473574,-2.30959001445,-2.30959001445,False,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,QT,3,quality,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W021;W030,7,17,0.537703473574,1.01331914963,1.01331914963,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,manual,QT,3,quality,W001;W006;W010;W012;W013;W021;W030,W001;W012,2,3,0.537703473574,-4.80239738562,-4.80239738562,False,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,QT,3,quality,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W021;W030,7,17,0.537703473574,-4.78420258947,-4.78420258947,False,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,QT,3,quality,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W021;W030,7,17,0.537703473574,-2.66021601637,-2.66021601637,False,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,QT,3,quality,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W021;W030,7,17,0.537703473574,1.27050004561,1.27050004561,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,QT,3,time,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W030,6,12,-1.26611739863,-1.74981355055,1.74981355055,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,QT,3,time,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W030,6,13,-1.26611739863,-1.55103766253,1.55103766253,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,QT,3,time,W001;W006;W010;W012;W013;W021;W030,W006;W010;W013;W021;W030,5,12,-1.26611739863,-1.20790956666,1.20790956666,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,manual,QT,3,time,W001;W006;W010;W012;W013;W021;W030,W001;W012,2,2,-1.26611739863,-1.00935015429,1.00935015429,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,QT,3,time,W001;W006;W010;W012;W013;W021;W030,W006;W010;W013;W021;W030,5,12,-1.26611739863,-1.41732110281,1.41732110281,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,QT,3,time,W001;W006;W010;W012;W013;W021;W030,W006;W010;W013;W021;W030,5,12,-1.26611739863,-1.83834644966,1.83834644966,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,QT,3,time,W001;W006;W010;W012;W013;W021;W030,W006;W010;W013;W021;W030,5,12,-1.26611739863,-1.68340766258,1.68340766258,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,oos,QT,3,time,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W013;W021;W030,6,13,-1.26611739863,-0.661926891149,0.661926891149,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W029;W035,2,3,1.59819068914,0.638440025633,0.638440025633,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W034;W035,2,4,1.59819068914,0.449440564739,0.449440564739,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W034;W035,2,4,1.59819068914,-0.0405118734046,-0.0405118734046,False,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,15,1.59819068914,2.70163486555,2.70163486555,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,1.59819068914,0.809351523456,0.809351523456,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,1.59819068914,4.44087597692,4.44087597692,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,1.59819068914,5.14319465435,5.14319465435,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,QB,4,quality,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,1.59819068914,1.01650380459,1.01650380459,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,TB,2,time,W001;W002;W006;W010;W011;W012;W013;W017;W021;W030,W001;W006;W010;W011;W012;W013;W017;W030,8,10,-1.2576442325,-1.58951136584,1.58951136584,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,TB,2,time,W001;W002;W006;W010;W011;W012;W013;W017;W021;W030,W006;W017,2,3,-1.2576442325,-0.968025440531,0.968025440531,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,TB,2,time,W001;W002;W006;W010;W011;W012;W013;W017;W021;W030,W001;W006;W010;W011;W012;W013;W017;W030,8,11,-1.2576442325,-1.51444406772,1.51444406772,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,TB,2,time,W001;W002;W006;W010;W011;W012;W013;W017;W021;W030,W002;W006;W010;W011;W013;W017;W021;W030,8,9,-1.2576442325,-1.14188445026,1.14188445026,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,TB,2,time,W001;W002;W006;W010;W011;W012;W013;W017;W021;W030,W002;W006;W010;W011;W013;W017;W021;W030,8,9,-1.2576442325,-0.856972052983,0.856972052983,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,TB,2,time,W001;W002;W006;W010;W011;W012;W013;W017;W021;W030,W002;W006;W010;W011;W013;W017;W021;W030,8,9,-1.2576442325,-1.75959727339,1.75959727339,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,TB,2,time,W001;W002;W006;W010;W011;W012;W013;W017;W021;W030,W002;W006;W010;W011;W013;W017;W021;W030,8,9,-1.2576442325,-1.6200507238,1.6200507238,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,oos,TB,2,time,W001;W002;W006;W010;W011;W012;W013;W017;W021;W030,W001;W002;W006;W010;W011;W013;W017;W021;W030,9,10,-1.2576442325,-1.19911076455,1.19911076455,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,manual,QTB,6,quality,W001;W010;W012;W013;W030,W010;W013,2,4,0.814880075873,-0.330609270937,-0.330609270937,False,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,QTB,6,quality,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,18,0.814880075873,-1.59764113112,-1.59764113112,False,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,QTB,6,quality,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,19,0.814880075873,1.04856647411,1.04856647411,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,manual,QTB,6,quality,W001;W010;W012;W013;W030,W001;W012,2,3,0.814880075873,-4.80239738562,-4.80239738562,False,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,QTB,6,quality,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,19,0.814880075873,-2.81976823365,-2.81976823365,False,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,QTB,6,quality,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,19,0.814880075873,-1.14840474335,-1.14840474335,False,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,QTB,6,quality,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,19,0.814880075873,1.89418651975,1.89418651975,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,QTB,6,time,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,13,-0.945418079352,-0.975090390454,0.975090390454,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,QTB,6,time,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,14,-0.945418079352,-0.606214723984,0.606214723984,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,QTB,6,time,W001;W010;W012;W013;W030,W010;W013;W030,3,14,-0.945418079352,-1.29846223349,1.29846223349,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,manual,QTB,6,time,W001;W010;W012;W013;W030,W001;W012,2,2,-0.945418079352,-1.00935015429,1.00935015429,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,QTB,6,time,W001;W010;W012;W013;W030,W010;W013;W030,3,14,-0.945418079352,-0.905085643538,0.905085643538,True,historical axis unchanged; not substituted for current d_mask
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,QTB,6,time,W001;W010;W012;W013;W030,W010;W013;W030,3,14,-0.945418079352,-1.46451710926,1.46451710926,True,historical axis unchanged; not substituted for current d_mask
