image_id,condition,cut,rule,late_h,n_valid,n_supported_modes,singleton_mass,p_onset_8_to_h,onset_conditional_median
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.2,P_pattern,12,24,1,0.0416666666667,0.19,12
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.2,P_pattern,15,24,1,0.0416666666667,0.33,12
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.2,P_pattern,18,24,1,0.0416666666667,0.49,12
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,0.2,P_pattern,19,24,1,0.0416666666667,0.54,12
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.05,D10_distribution,10,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.05,D10_distribution,12,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.05,D10_distribution,15,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.05,D10_distribution,18,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.05,D10_distribution,19,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.05,D20_distribution,10,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.05,D20_distribution,12,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.05,D20_distribution,15,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.05,D20_distribution,18,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.05,D20_distribution,19,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.05,G10_geometry,10,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.05,G10_geometry,12,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.05,G10_geometry,15,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.05,G10_geometry,18,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.05,G10_geometry,19,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.05,P_pattern,10,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.05,P_pattern,12,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.05,P_pattern,15,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.05,P_pattern,18,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.05,P_pattern,19,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.1,D10_distribution,10,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.1,D10_distribution,12,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.1,D10_distribution,15,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.1,D10_distribution,18,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.1,D10_distribution,19,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.1,D20_distribution,10,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.1,D20_distribution,12,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.1,D20_distribution,15,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.1,D20_distribution,18,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.1,D20_distribution,19,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.1,G10_geometry,10,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.1,G10_geometry,12,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.1,G10_geometry,15,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.1,G10_geometry,18,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.1,G10_geometry,19,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.1,P_pattern,10,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.1,P_pattern,12,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.1,P_pattern,15,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.1,P_pattern,18,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.1,P_pattern,19,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.2,D10_distribution,10,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.2,D10_distribution,12,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.2,D10_distribution,15,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.2,D10_distribution,18,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.2,D10_distribution,19,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.2,D20_distribution,10,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.2,D20_distribution,12,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.2,D20_distribution,15,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.2,D20_distribution,18,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.2,D20_distribution,19,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.2,G10_geometry,10,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.2,G10_geometry,12,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.2,G10_geometry,15,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.2,G10_geometry,18,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.2,G10_geometry,19,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.2,P_pattern,10,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.2,P_pattern,12,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.2,P_pattern,15,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.2,P_pattern,18,5,1,0,0,2
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,0.2,P_pattern,19,5,1,0,0,2
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,D10_distribution,10,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,D10_distribution,12,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,D10_distribution,15,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,D10_distribution,18,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,D10_distribution,19,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,D20_distribution,10,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,D20_distribution,12,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,D20_distribution,15,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,D20_distribution,18,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,D20_distribution,19,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,G10_geometry,10,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,G10_geometry,12,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,G10_geometry,15,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,G10_geometry,18,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,G10_geometry,19,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,P_pattern,10,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,P_pattern,12,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,P_pattern,15,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,P_pattern,18,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.05,P_pattern,19,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,D10_distribution,10,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,D10_distribution,12,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,D10_distribution,15,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,D10_distribution,18,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,D10_distribution,19,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,D20_distribution,10,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,D20_distribution,12,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,D20_distribution,15,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,D20_distribution,18,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,D20_distribution,19,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,G10_geometry,10,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,G10_geometry,12,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,G10_geometry,15,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,G10_geometry,18,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,G10_geometry,19,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,P_pattern,10,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,P_pattern,12,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,P_pattern,15,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,P_pattern,18,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.1,P_pattern,19,5,0,1,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.2,D10_distribution,10,5,2,0.2,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.2,D10_distribution,12,5,2,0.2,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.2,D10_distribution,15,5,2,0.2,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.2,D10_distribution,18,5,2,0.2,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.2,D10_distribution,19,5,2,0.2,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.2,D20_distribution,10,5,2,0.2,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.2,D20_distribution,12,5,2,0.2,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.2,D20_distribution,15,5,2,0.2,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.2,D20_distribution,18,5,2,0.2,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.2,D20_distribution,19,5,2,0.2,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.2,G10_geometry,10,5,2,0.2,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.2,G10_geometry,12,5,2,0.2,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.2,G10_geometry,15,5,2,0.2,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.2,G10_geometry,18,5,2,0.2,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.2,G10_geometry,19,5,2,0.2,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.2,P_pattern,10,5,2,0.2,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.2,P_pattern,12,5,2,0.2,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.2,P_pattern,15,5,2,0.2,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.2,P_pattern,18,5,2,0.2,0,
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,0.2,P_pattern,19,5,2,0.2,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,D10_distribution,10,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,D10_distribution,12,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,D10_distribution,15,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,D10_distribution,18,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,D10_distribution,19,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,D20_distribution,10,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,D20_distribution,12,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,D20_distribution,15,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,D20_distribution,18,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,D20_distribution,19,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,G10_geometry,10,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,G10_geometry,12,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,G10_geometry,15,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,G10_geometry,18,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,G10_geometry,19,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,P_pattern,10,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,P_pattern,12,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,P_pattern,15,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,P_pattern,18,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.05,P_pattern,19,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,D10_distribution,10,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,D10_distribution,12,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,D10_distribution,15,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,D10_distribution,18,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,D10_distribution,19,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,D20_distribution,10,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,D20_distribution,12,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,D20_distribution,15,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,D20_distribution,18,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,D20_distribution,19,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,G10_geometry,10,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,G10_geometry,12,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,G10_geometry,15,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,G10_geometry,18,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,G10_geometry,19,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,P_pattern,10,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,P_pattern,12,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,P_pattern,15,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,P_pattern,18,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.1,P_pattern,19,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,D10_distribution,10,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,D10_distribution,12,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,D10_distribution,15,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,D10_distribution,18,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,D10_distribution,19,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,D20_distribution,10,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,D20_distribution,12,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,D20_distribution,15,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,D20_distribution,18,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,D20_distribution,19,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,G10_geometry,10,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,G10_geometry,12,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,G10_geometry,15,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,G10_geometry,18,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,G10_geometry,19,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,P_pattern,10,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,P_pattern,12,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,P_pattern,15,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,P_pattern,18,5,0,1,0,
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,0.2,P_pattern,19,5,0,1,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.05,D10_distribution,10,5,1,0.6,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.05,D10_distribution,12,5,1,0.6,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.05,D10_distribution,15,5,1,0.6,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.05,D10_distribution,18,5,1,0.6,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.05,D10_distribution,19,5,1,0.6,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.05,D20_distribution,10,5,1,0.6,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.05,D20_distribution,12,5,1,0.6,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.05,D20_distribution,15,5,1,0.6,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.05,D20_distribution,18,5,1,0.6,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.05,D20_distribution,19,5,1,0.6,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.05,G10_geometry,10,5,1,0.6,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.05,G10_geometry,12,5,1,0.6,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.05,G10_geometry,15,5,1,0.6,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.05,G10_geometry,18,5,1,0.6,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.05,G10_geometry,19,5,1,0.6,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.05,P_pattern,10,5,1,0.6,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.05,P_pattern,12,5,1,0.6,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.05,P_pattern,15,5,1,0.6,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.05,P_pattern,18,5,1,0.6,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.05,P_pattern,19,5,1,0.6,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.1,D10_distribution,10,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.1,D10_distribution,12,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.1,D10_distribution,15,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.1,D10_distribution,18,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.1,D10_distribution,19,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.1,D20_distribution,10,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.1,D20_distribution,12,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.1,D20_distribution,15,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.1,D20_distribution,18,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.1,D20_distribution,19,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.1,G10_geometry,10,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.1,G10_geometry,12,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.1,G10_geometry,15,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.1,G10_geometry,18,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.1,G10_geometry,19,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.1,P_pattern,10,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.1,P_pattern,12,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.1,P_pattern,15,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.1,P_pattern,18,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.1,P_pattern,19,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.2,D10_distribution,10,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.2,D10_distribution,12,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.2,D10_distribution,15,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.2,D10_distribution,18,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.2,D10_distribution,19,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.2,D20_distribution,10,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.2,D20_distribution,12,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.2,D20_distribution,15,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.2,D20_distribution,18,5,1,0.2,0,
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,0.2,D20_distribution,19,5,1,0.2,0,
